IQ,RPM
33,900
39,898
33,898
23,898
24,898
35,898
36,898
33,898
13,898
25,898
39,898
54,898
34,898
57,900
60,898
69,898
37,898
72,898
38,897
72,898
46,898
50,900
53,898
43,898
40,898
34,898
34,900
41,898
39,898
7,898
18,898
30,898
37,900
15,898
31,898
35,898
47,898
35,898
48,898
17,898
31,898
46,898
2,898
41,898
64,898
47,898
32,900
41,900
45,898
38,898
38,898
48,898
25,898
5,898
28,898
30,900
37,898
31,898
33,898
32,898
24,898
30,900
32,900
35,900
39,898
61,898
55,898
66,900
89,898
72,898
48,898
49,898
34,898
34,898
40,898
29,898
40,898
17,900
28,898
43,900
7,898
104,900
29,898
23,898
39,898
23,900
30,898
35,898
41,898
47,898
56,898
63,898
49,897
75,898
88,898
79,898
24,898
52,898
49,898
53,898
39,898
47,900
34,898
25,898
24,900
6,898
45,898
27,898
9,898
15,898
20,898
17,898
35,898
40,900
24,898
39,898
37,898
41,898
66,898
64,898
1,898
84,898
60,898
46,898
49,900
44,898
33,898
44,898
25,898
30,900
33,898
37,900
48,900
33,898
36,898
29,900
23,900
32,898
36,898
36,898
32,898
47,898
74,898
69,898
47,898
48,898
54,898
91,898
49,898
33,898
40,898
45,898
43,898
40,900
24,898
34,898
28,900
41,898
33,898
7,900
50,898
17,900
31,898
34,898
41,901
38,898
53,898
45,898
47,898
54,898
64,897
80,900
73,898
33,898
43,898
41,900
32,898
42,898
34,900
33,900
27,898
23,898
36,898
46,898
27,898
31,898
33,895
32,898
16,898
35,898
45,900
32,898
70,898
61,900
68,898
81,898
66,897
62,898
68,900
41,898
74,898
34,898
38,898
38,900
41,900
33,898
34,898
19,898
62,898
16,898
18,898
13,898
17,898
22,898
18,898
36,898
37,898
41,898
37,898
68,898
36,900
66,898
64,900
47,898
42,898
55,901
32,898
48,901
50,898
41,898
47,898
34,898
15,898
29,898
21,898
26,898
1,898
14,898
39,897
39,898
39,900
32,898
38,898
40,898
59,898
47,898
60,898
89,898
64,898
79,900
65,900
45,898
49,898
41,898
34,898
32,900
40,898
25,898
33,898
12,900
31,898
34,900
3,898
33,898
32,898
32,900
29,900
40,900
41,898
55,898
61,901
19,898
48,898
82,898
78,898
60,900
38,898
51,898
41,898
50,898
48,897
46,898
41,896
37,900
24,898
7,897
31,898
29,900
35,898
27,902
22,898
42,898
30,900
39,898
41,898
65,898
34,898
55,898
38,898
72,898
87,898
109,898
55,898
81,898
48,900
40,898
34,898
25,898
26,898
35,898
21,898
28,898
26,900
1,898
32,897
30,898
31,898
30,898
26,898
35,898
33,897
58,898
7,898
69,898
97,898
47,898
68,898
42,898
46,898
25,898
41,898
43,900
32,900
48,898
46,900
28,900
40,900
8,898
17,898
22,900
33,898
29,898
32,898
35,898
41,898
48,898
47,898
37,898
64,898
81,898
73,898
32,898
43,898
43,900
60,898
42,900
43,900
38,898
41,898
41,898
23,898
42,900
23,898
7,898
37,898
2,898
27,898
31,898
40,898
39,895
32,898
33,898
38,898
39,898
40,898
79,898
72,900
42,900
71,897
48,898
51,898
38,898
43,898
34,898
33,898
35,900
32,898
24,897
46,898
33,898
21,898
32,898
30,898
39,898
34,898
40,898
38,898
40,898
48,898
67,898
75,900
73,898
72,900
85,898
69,898
43,898
48,898
43,897
47,898
28,898
33,898
32,898
33,898
31,897
16,898
3,898
34,897
29,898
28,898
33,898
38,898
41,898
39,898
71,898
54,898
37,898
75,898
40,900
88,900
96,898
50,897
42,898
49,898
37,900
42,898
34,898
33,898
22,898
5,898
27,898
8,898
29,900
27,898
6,898
39,898
45,900
37,900
36,900
35,898
55,898
48,898
35,900
68,900
56,898
69,898
47,898
48,898
67,898
29,898
41,897
34,898
47,898
24,898
28,897
24,898
32,898
64,900
36,897
32,898
15,900
24,898
28,898
36,900
41,900
3,900
48,898
47,898
84,898
74,898
62,900
21,898
42,900
51,901
41,900
43,900
34,898
38,900
41,898
34,898
33,897
37,898
7,898
34,900
21,898
29,898
38,897
46,898
38,900
40,898
41,897
39,900
68,898
50,898
73,898
57,898
56,900
39,898
38,898
44,898
41,898
26,897
33,898
27,898
25,898
43,898
24,898
16,898
8,898
26,898
9,900
21,898
40,898
27,898
26,898
35,898
40,898
67,898
51,900
84,898
51,898
63,898
15,898
33,898
43,900
41,898
38,898
47,898
43,898
34,898
34,898
24,898
39,898
24,900
33,898
46,898
37,898
27,894
32,900
41,898
36,898
35,898
70,898
59,897
94,898
60,898
73,897
80,898
73,900
50,898
43,898
48,900
41,898
38,898
30,895
33,898
27,898
24,898
29,898
16,898
37,898
55,901
42,900
24,900
30,898
38,897
33,898
58,898
39,898
36,898
64,898
51,898
56,898
55,898
76,898
49,900
52,898
41,898
45,898
34,898
34,898
43,898
40,900
29,898
14,898
40,898
27,898
32,898
10,898
39,900
36,898
38,898
47,898
40,900
58,898
60,898
84,902
36,900
56,900
62,900
51,898
52,898
49,900
43,898
43,900
40,898
41,898
34,898
28,900
30,898
17,898
18,898
25,898
28,898
48,898
47,900
39,898
40,898
35,900
54,898
39,898
51,900
45,898
80,900
117,898
78,898
77,898
45,898
62,898
37,898
39,898
39,898
25,898
39,898
28,898
13,898
16,898
26,898
17,900
29,898
40,898
26,898
33,898
36,900
48,898
47,898
60,898
60,898
62,898
81,898
70,900
33,898
49,898
31,898
41,897
32,900
46,898
34,898
34,900
28,900
39,898
46,898
8,898
51,898
18,900
7,898
31,898
55,898
41,898
45,898
41,898
56,898
60,898
64,900
89,900
96,898
89,898
74,901
52,898
33,900
48,898
39,898
37,900
32,898
25,900
27,898
12,898
22,898
28,898
40,898
41,898
17,898
32,898
41,898
40,898
35,898
39,898
72,898
72,898
117,898
50,900
86,898
60,898
54,898
43,898
40,898
37,898
38,898
49,898
41,900
37,898
33,898
31,898
16,898
20,898
17,898
8,900
21,898
27,900
30,900
41,898
41,898
47,898
60,898
50,898
66,900
80,898
94,898
75,897
46,898
42,898
47,898
47,898
40,898
34,905
33,898
28,898
24,900
28,898
42,898
32,898
33,898
29,898
39,898
35,898
40,898
41,900
39,900
58,898
29,898
60,898
49,898
48,898
49,900
51,898
57,898
48,898
39,898
43,900
47,901
33,898
34,900
33,898
15,898
32,898
6,898
31,898
33,898
22,897
24,898
29,900
23,898
42,898
56,898
21,900
50,898
84,898
42,898
77,900
29,900
15,898
51,898
41,898
38,898
49,898
41,898
50,898
16,898
19,898
23,898
16,898
29,898
32,898
37,898
39,898
37,898
32,900
38,898
40,898
38,898
44,898
69,894
42,898
96,898
34,898
74,898
48,898
49,898
48,898
40,898
41,900
33,898
27,898
32,898
21,898
15,898
22,898
36,898
19,898
30,898
31,898
33,898
40,898
41,898
32,898
46,898
34,898
25,898
11,900
30,898
85,898
32,898
45,898
40,900
49,897
29,900
37,900
41,900
45,898
33,900
22,898
24,898
26,900
36,898
20,900
39,900
31,900
47,898
39,897
46,898
39,898
57,898
55,900
38,900
89,900
79,898
48,897
38,898
50,898
41,898
43,898
42,898
36,900
33,900
16,898
24,898
29,898
24,898
31,898
32,898
30,900
39,900
32,898
39,898
36,898
46,898
57,898
51,898
69,898
129,898
48,898
69,898
28,898
48,898
42,898
40,898
38,898
34,898
45,898
46,900
45,897
15,898
24,898
41,898
22,900
28,900
33,898
31,898
35,898
36,898
35,898
62,898
37,900
77,898
54,900
1,900
38,898
93,898
41,898
51,898
34,900
41,900
38,898
41,897
33,898
34,898
14,898
53,900
16,898
28,898
32,898
50,898
39,898
40,900
45,898
36,898
42,898
47,898
45,898
7,897
75,900
9,898
63,898
28,898
58,898
59,898
41,898
43,898
30,898
40,898
25,900
17,898
21,898
5,898
50,898
45,898
32,897
33,898
31,898
33,898
36,897
32,900
46,898
60,900
51,901
60,900
89,898
95,900
61,898
42,898
37,898
41,898
35,898
38,898
37,898
25,898
45,898
32,898
22,900
47,898
26,898
1,898
42,900
10,898
32,898
38,898
40,900
69,898
55,898
68,898
33,898
54,900
49,898
95,898
34,898
56,900
51,898
49,898
46,898
37,900
34,898
25,898
37,898
28,898
23,898
31,898
20,900
26,898
38,900
4,898
32,900
39,898
41,898
41,900
47,900
39,900
74,898
89,898
64,898
47,898
71,898
46,900
43,898
45,898
34,898
26,898
33,898
26,898
19,898
6,898
30,898
25,898
27,900
36,898
33,898
47,898
39,898
36,898
45,898
53,898
36,906
77,898
69,898
89,898
79,898
85,898
42,898
37,898
41,898
45,898
38,900
37,898
49,898
32,898
51,898
9,898
48,902
127,898
25,898
29,898
30,900
40,898
35,900
40,898
27,898
55,898
57,898
68,897
51,898
88,898
25,898
81,898
47,898
51,898
41,898
40,898
34,898
33,898
42,900
25,898
29,898
27,898
48,900
38,897
32,900
33,898
22,898
30,898
31,898
32,900
40,898
58,898
66,898
80,898
53,898
96,898
86,898
85,898
25,898
33,898
41,900
38,898
43,898
48,900
44,900
19,900
30,901
31,908
25,898
36,898
41,898
29,900
24,900
37,900
45,897
41,900
55,898
64,898
52,898
43,898
82,895
47,898
84,898
38,898
43,898
49,898
38,898
44,901
37,900
33,898
25,898
1,898
22,898
23,898
13,898
35,898
26,898
39,898
40,897
41,898
41,898
41,898
56,898
64,898
73,898
60,900
40,898
87,898
48,898
46,900
62,898
47,898
35,900
38,900
34,898
34,900
22,900
34,898
42,900
24,900
5,900
23,900
28,898
23,898
30,898
40,898
35,898
55,900
47,898
47,900
59,898
44,900
56,898
22,898
65,897
54,898
41,898
37,898
42,898
37,898
18,898
53,898
28,898
4,898
31,898
9,900
7,898
29,894
19,900
24,900
39,895
45,898
41,898
47,900
55,898
68,898
36,901
96,897
25,898
34,900
47,900
44,898
41,898
41,898
39,898
34,900
33,900
28,900
28,898
38,901
47,898
20,900
17,898
30,900
32,898
44,898
36,898
36,898
39,900
31,898
65,898
46,900
95,900
72,898
78,898
76,898
46,898
43,898
45,898
33,898
40,898
39,898
43,898
28,898
39,898
39,898
25,898
14,898
32,898
19,900
31,900
41,900
45,900
44,898
48,898
57,898
60,897
69,898
57,898
72,898
30,898
38,898
47,898
49,900
46,897
42,898
41,898
33,898
34,900
15,898
15,898
30,898
27,898
25,900
29,900
30,898
38,898
44,898
41,898
43,898
31,898
64,898
77,898
57,898
80,898
104,898
87,898
54,898
51,898
61,898
35,898
37,900
27,898
33,898
28,898
28,898
23,898
40,900
35,898
23,900
42,898
22,898
34,898
33,898
36,898
38,900
57,898
39,898
78,898
68,898
56,898
60,900
38,900
37,898
42,898
48,898
45,898
49,898
34,898
23,898
25,898
24,898
24,898
18,898
0,898
50,898
35,898
32,898
35,897
40,898
35,898
48,898
57,898
47,898
69,898
105,898
47,900
79,898
73,898
51,900
49,898
50,898
38,898
34,898
33,898
29,900
37,900
19,898
23,898
28,901
46,898
33,898
41,898
31,898
32,898
41,898
39,898
55,900
34,900
91,898
45,898
89,898
102,898
30,898
38,898
52,898
41,898
40,898
34,898
33,898
33,898
49,898
57,898
38,898
24,898
35,897
18,898
21,900
31,898
21,898
46,897
39,898
54,900
74,900
60,900
59,898
47,898
32,898
84,898
38,898
43,898
50,900
43,900
49,900
46,898
40,898
24,898
41,898
30,898
15,897
33,900
24,900
19,898
59,898
39,900
33,900
36,898
38,898
33,900
39,900
76,898
90,898
80,900
88,898
79,898
51,898
45,898
48,898
41,893
38,898
28,898
41,898
19,898
10,898
36,898
39,901
34,898
3,898
11,898
38,898
33,900
35,900
41,898
41,898
63,893
71,898
28,898
96,898
17,898
93,898
39,898
41,898
51,898
41,900
47,898
42,898
41,898
33,898
37,898
9,900
16,898
24,898
16,898
27,900
28,898
30,898
35,898
39,898
35,898
46,898
57,898
56,898
64,898
64,898
80,898
111,898
24,898
55,910
50,900
43,898
44,900
43,900
32,898
34,898
23,898
0,900
22,900
33,898
31,898
28,898
19,898
31,898
36,898
36,900
45,898
40,900
71,898
37,898
60,895
50,898
78,898
25,898
55,898
53,898
25,900
37,898
44,898
39,898
33,898
3,898
19,897
64,897
24,898
42,897
17,898
29,898
31,898
33,898
41,897
46,898
46,898
47,898
68,898
74,898
69,898
81,898
79,898
66,898
46,900
50,898
40,898
35,898
38,900
28,898
24,900
28,898
29,900
14,898
15,898
30,897
41,900
28,900
31,898
34,898
32,900
41,898
39,898
49,898
47,898
74,898
35,898
87,898
62,898
56,897
46,898
58,898
32,898
38,898
37,898
33,898
36,900
45,898
30,898
24,895
17,900
46,898
46,900
29,898
38,898
35,898
36,900
39,898
71,900
50,898
64,898
33,898
51,898
55,898
84,898
38,898
43,898
42,900
43,898
39,898
38,898
41,900
28,898
24,900
0,898
40,898
20,898
40,898
8,898
48,900
41,900
45,898
43,898
42,898
56,898
60,898
32,900
82,900
64,898
80,898
89,898
55,898
43,898
41,898
50,898
28,898
34,898
24,898
15,898
50,897
37,898
10,897
30,898
27,898
30,898
31,898
34,898
26,898
47,898
33,898
49,900
64,898
40,898
57,900
38,898
61,898
64,898
34,900
33,900
43,900
38,900
41,898
48,900
34,900
28,900
14,898
24,898
26,898
31,898
20,900
38,898
33,898
41,898
41,900
43,898
56,898
37,898
64,898
84,898
80,898
54,898
76,898
55,898
50,898
40,898
49,898
32,900
33,900
34,898
52,900
24,898
23,898
33,898
30,898
27,897
39,898
47,898
32,898
32,898
38,898
40,898
39,898
79,898
31,898
80,898
32,898
89,898
55,898
46,898
41,898
39,898
24,897
32,898
25,898
38,898
33,898
37,898
1,898
19,898
51,898
33,898
22,898
38,898
41,898
36,898
39,898
55,898
59,897
68,898
69,898
49,898
71,898
83,898
38,900
51,898
56,898
38,898
34,898
34,898
32,898
16,900
19,898
23,900
32,898
53,908
41,898
33,898
47,898
30,898
29,898
32,898
40,898
48,900
66,900
40,900
66,898
56,898
74,898
28,900
58,898
49,898
41,898
34,898
40,908
25,898
34,898
1,898
36,898
14,898
27,900
39,898
24,898
34,898
32,898
33,898
36,898
40,898
39,898
60,898
51,898
66,898
34,898
80,900
46,900
46,898
47,898
33,898
39,900
38,898
39,900
41,898
27,898
28,898
22,900
16,900
34,900
8,898
5,898
14,898
32,898
35,898
45,898
43,900
64,898
59,900
78,898
60,898
73,898
71,898
66,898
43,898
50,898
41,900
34,898
33,898
40,898
24,898
25,898
39,898
30,898
32,898
38,898
27,898
63,900
55,898
37,898
41,898
41,898
42,900
50,900
35,898
74,898
26,898
103,898
55,898
56,898
47,898
41,900
41,898
34,898
38,898
47,898
90,898
23,897
30,898
32,900
33,898
27,898
18,898
29,898
32,898
29,898
40,898
35,898
55,898
48,898
64,898
69,898
89,900
79,898
53,898
25,898
44,898
41,900
40,898
39,898
37,898
33,898
39,900
14,900
31,898
32,900
75,898
41,897
24,898
39,898
39,898
34,898
41,898
40,895
48,898
27,898
69,898
35,898
24,897
42,895
80,898
55,900
42,898
34,898
40,898
39,900
33,898
17,898
28,898
11,898
5,898
33,898
23,898
46,898
33,898
39,898
36,897
36,898
35,900
46,898
60,898
63,900
142,900
82,898
87,898
70,898
46,898
45,898
25,900
39,900
29,898
29,897
33,898
25,898
2,898
40,898
39,900
50,898
22,900
35,898
22,898
26,898
32,898
41,900
36,898
55,900
37,898
50,898
48,898
49,898
79,898
48,898
56,898
51,900
42,900
47,898
37,898
41,898
24,898
28,898
5,897
23,898
32,898
20,898
27,898
38,898
40,898
39,898
30,898
39,898
39,898
47,898
53,898
36,897
73,898
64,898
41,898
42,898
34,898
34,898
40,898
36,900
30,898
34,900
34,898
44,898
30,900
25,900
9,898
45,898
23,898
52,898
31,898
33,900
40,898
32,898
39,894
58,898
76,898
69,898
74,900
23,898
85,898
51,898
54,898
49,898
41,897
43,898
47,898
41,898
34,898
22,898
25,900
15,897
26,900
25,897
29,898
38,898
40,900
38,898
36,900
34,898
47,898
23,898
28,898
66,898
80,898
72,898
42,898
55,898
52,898
48,898
40,898
36,898
40,900
17,898
19,898
20,898
21,898
32,898
35,900
32,898
28,898
40,897
30,886
32,898
32,898
46,900
59,898
54,898
98,898
60,898
79,898
93,898
42,898
37,898
33,898
39,897
29,898
32,898
25,898
25,900
28,898
25,898
24,898
17,900
22,898
20,898
39,898
31,900
38,898
45,898
39,898
16,898
48,898
33,898
75,898
41,898
95,898
43,902
56,898
71,900
49,898
34,898
47,898
34,898
33,898
25,898
24,900
31,898
24,898
29,898
23,900
3,898
31,897
40,898
36,898
39,900
39,900
31,900
16,898
46,898
79,898
56,898
62,898
38,898
40,898
60,898
40,900
34,900
34,898
33,898
25,900
19,898
21,900
22,897
33,900
21,898
14,900
19,898
23,900
21,898
36,898
32,900
24,898
50,898
47,898
75,900
59,898
54,898
37,900
55,900
34,900
41,898
38,898
42,898
47,898
41,898
12,898
28,898
19,900
24,898
34,898
34,898
17,898
19,898
33,900
41,898
33,898
34,897
56,898
53,898
41,898
20,898
88,898
72,898
72,898
47,898
50,898
40,898
40,898
34,900
31,898
25,900
43,898
20,898
21,898
41,898
54,898
18,898
33,898
31,898
36,898
31,898
43,900
40,898
84,897
51,898
40,898
73,898
55,898
86,898
19,898
48,898
42,898
40,898
40,900
34,898
32,898
36,898
23,898
30,898
39,900
25,900
22,900
10,898
29,900
32,898
41,898
40,898
48,900
48,898
43,898
31,898
34,900
82,898
38,898
78,900
56,898
50,900
49,898
47,898
42,898
37,898
41,898
14,898
42,898
9,900
31,898
28,900
34,898
42,898
31,898
38,898
35,900
40,898
39,898
31,898
56,898
78,897
66,898
88,898
87,898
53,898
40,898
24,898
48,898
33,898
34,898
40,898
34,898
19,898
34,898
23,898
32,898
35,898
23,898
53,898
31,898
23,898
32,898
29,898
39,898
48,900
85,898
73,898
75,898
88,898
78,900
33,898
46,898
73,898
36,898
37,900
50,901
48,898
34,898
41,900
24,898
31,898
18,898
8,900
37,898
19,898
40,898
44,898
36,898
41,900
78,900
59,898
37,898
99,900
80,898
39,897
34,898
50,897
72,898
48,897
41,900
29,898
32,898
33,898
21,900
28,898
26,900
32,898
46,898
2,898
33,900
31,898
30,895
35,898
34,898
34,898
39,898
71,897
41,900
82,897
57,898
101,898
82,898
57,898
34,898
40,898
38,898
40,898
40,900
16,898
43,898
24,898
14,898
24,898
21,900
23,898
30,898
31,898
32,898
37,898
44,898
40,898
67,900
66,898
60,898
35,898
72,898
34,900
33,898
31,898
49,898
36,898
44,898
47,897
40,898
36,898
28,900
30,900
15,900
33,900
9,898
37,898
48,898
39,898
35,900
31,900
38,898
47,900
71,898
32,898
72,898
41,898
87,898
93,898
47,898
45,898
41,898
38,898
38,898
34,898
33,898
27,900
19,898
31,898
39,898
42,898
2,898
24,898
39,900
38,898
30,900
42,900
41,900
48,898
36,898
74,898
53,898
72,898
25,900
57,898
25,898
42,900
40,898
38,898
25,900
34,898
42,900
25,898
19,898
38,898
17,898
30,898
23,898
30,898
31,898
28,898
42,898
47,898
40,898
66,898
22,897
60,898
33,898
88,898
51,898
61,898
57,900
49,898
41,898
34,898
34,898
25,898
29,898
23,898
12,898
15,898
27,898
40,900
33,898
20,900
45,898
42,901
20,898
41,898
55,898
39,898
72,898
66,898
89,898
55,898
63,898
28,898
42,898
26,900
39,898
38,898
40,898
33,898
31,898
33,898
23,897
32,898
26,898
23,898
33,898
12,898
34,898
45,898
39,900
49,898
46,898
60,898
45,898
82,898
72,900
71,898
51,898
34,898
49,898
41,900
46,898
43,898
33,889
34,898
28,898
0,900
21,898
26,898
33,898
37,898
30,900
39,898
43,898
45,898
35,898
33,904
38,898
51,898
81,898
111,898
56,898
34,898
68,898
45,898
40,898
35,898
38,898
28,898
33,898
25,900
19,898
7,898
16,898
28,898
22,898
20,898
32,898
18,898
35,898
37,898
41,898
56,898
54,898
55,898
63,898
58,898
61,898
77,898
49,898
34,900
41,898
43,900
38,898
41,898
33,898
25,898
24,900
30,898
16,898
45,898
23,898
37,898
22,898
32,898
45,900
41,898
39,900
29,898
72,898
84,898
44,898
56,898
79,898
56,900
46,898
49,898
46,898
39,898
37,898
19,898
25,898
10,900
30,898
21,900
19,898
31,898
19,898
32,898
31,898
32,900
36,898
39,900
39,897
71,898
28,898
66,898
57,898
86,898
45,898
54,898
53,900
41,898
37,898
33,898
41,898
33,898
25,898
19,898
31,898
0,898
55,898
23,898
20,898
21,898
33,898
28,900
39,898
48,895
56,898
71,898
69,898
60,898
72,898
78,898
48,898
67,898
42,898
34,898
45,898
38,898
28,898
52,900
28,901
24,898
7,900
33,898
45,898
33,900
28,898
31,898
30,898
41,898
35,898
39,900
78,898
47,898
69,898
44,898
56,901
79,898
47,900
46,898
41,900
41,900
38,898
28,898
26,900
38,898
27,898
12,898
30,898
11,900
12,898
19,898
31,898
31,900
32,898
40,898
50,898
55,900
70,898
46,898
78,898
58,898
61,908
78,898
47,898
53,900
34,898
43,898
42,898
41,898
33,898
34,900
38,898
23,898
16,898
13,898
55,898
27,898
21,898
39,900
38,898
37,898
37,898
48,898
36,900
64,898
45,900
40,900
15,900
86,900
55,898
59,898
54,898
49,898
32,900
47,898
34,898
6,898
21,898
8,898
42,898
41,897
32,897
30,898
23,900
37,900
31,898
32,900
39,900
48,898
60,898
79,898
99,898
47,898
77,898
74,898
39,898
42,900
35,898
43,900
34,898
106,900
34,898
45,898
15,898
24,898
25,898
27,898
28,898
24,900
32,898
39,898
40,898
45,898
54,898
57,902
55,898
54,898
73,897
80,898
43,900
60,897
51,898
42,898
48,898
43,898
43,898
33,900
34,898
28,898
15,898
32,900
44,898
35,898
26,898
48,900
40,898
48,898
36,897
48,898
30,898
76,898
41,898
73,898
80,898
54,898
33,900
40,898
61,898
60,898
34,898
33,897
40,898
35,898
28,898
44,900
23,898
41,898
21,898
18,898
21,898
10,898
30,898
35,898
41,897
38,898
55,898
63,898
44,898
90,898
55,898
40,900
42,898
54,900
41,898
54,898
38,898
37,898
34,898
32,898
28,898
40,898
32,898
19,898
31,898
12,898
39,898
40,900
35,900
36,898
41,898
40,898
67,900
60,898
45,898
73,898
41,898
49,898
43,900
32,898
47,898
47,898
38,898
46,900
25,900
57,900
38,898
13,898
47,900
37,898
26,898
42,895
31,898
24,898
32,898
43,898
41,898
57,898
48,898
36,898
69,898
40,898
60,898
76,898
46,898
72,898
34,900
38,898
40,900
40,900
35,898
28,900
44,898
14,898
41,898
30,898
46,898
28,898
31,900
34,900
31,898
41,900
48,898
56,898
31,898
79,898
36,898
39,897
85,898
38,898
54,900
49,898
52,898
43,898
41,898
33,898
34,898
10,898
15,898
15,898
43,898
16,898
63,898
19,898
38,898
32,898
45,897
37,898
47,900
35,898
64,898
66,898
80,898
86,898
54,898
50,898
45,898
41,898
35,897
37,900
39,898
50,898
28,898
24,900
23,898
24,900
14,898
32,898
29,898
40,900
32,898
32,898
32,898
46,898
48,898
48,898
78,898
75,898
16,898
38,898
86,898
46,898
50,898
48,898
47,898
43,900
41,898
41,898
25,898
24,898
30,898
25,898
23,900
37,900
37,906
32,898
35,898
45,898
35,900
38,898
38,898
73,898
84,898
66,898
63,898
67,898
61,898
54,898
49,898
39,898
43,898
33,898
41,898
38,900
37,900
28,900
38,898
34,898
55,898
16,898
31,898
32,898
35,898
41,898
34,898
63,898
48,900
82,898
82,898
65,900
46,900
77,898
50,898
44,898
41,898
52,898
36,898
39,898
25,900
40,898
15,898
30,900
23,898
38,898
23,898
24,898
31,898
41,898
41,898
45,900
55,898
36,900
69,898
50,898
75,898
56,898
71,898
51,898
52,898
40,898
60,898
43,898
34,898
33,898
34,898
15,898
45,898
70,898
33,898
39,897
41,898
39,898
39,898
44,898
39,898
41,898
40,898
45,898
38,898
60,900
73,898
56,898
78,898
61,898
21,900
48,898
49,898
38,898
34,898
33,900
38,898
0,898
37,898
39,898
33,900
51,898
33,898
21,898
38,898
38,898
32,900
39,898
47,898
25,898
55,900
82,897
72,898
