IQ,RPM
72,1101
55,1101
68,1101
103,1101
103,1101
78,1101
66,1101
73,1101
62,1101
66,1101
49,1101
68,1101
69,1101
63,1101
53,1101
59,1101
44,1101
55,1101
48,1101
59,1101
62,1101
64,1101
64,1101
71,1101
71,1101
51,1103
49,1101
67,1101
50,1101
56,1101
61,1101
51,1101
37,1101
22,1101
48,1101
18,1101
43,1101
35,1101
38,1101
40,1101
48,1101
56,1101
88,1101
84,1101
41,1101
34,1101
80,1101
51,1101
42,1101
50,1101
45,1101
47,1101
43,1101
38,1101
14,1101
43,1101
64,1101
33,1101
39,1101
44,1105
40,1101
55,1101
87,1101
77,1103
75,1101
81,1101
75,1101
73,1101
75,1101
49,1101
53,1101
52,1101
57,1101
54,1101
42,1101
55,1101
58,1101
58,1101
42,1101
39,1101
57,1101
60,1101
55,1101
81,1103
88,1101
112,1101
113,1101
54,1101
42,1101
80,1101
72,1101
65,1103
62,1101
57,1101
50,1101
52,1101
47,1101
51,1101
62,1101
60,1101
63,1101
55,1101
63,1101
59,1101
81,1101
78,1101
64,1101
97,1101
103,1101
61,1101
90,1101
73,1101
64,1101
62,1101
57,1101
71,1101
65,1101
45,1101
81,1101
57,1101
59,1101
54,1101
45,1101
50,1101
61,1101
81,1101
84,1101
84,1101
97,1101
94,1101
88,1101
62,1101
49,1101
55,1101
55,1101
41,1101
52,1101
42,1101
30,1101
26,1101
31,1101
41,1101
40,1101
41,1101
17,1101
47,1101
37,1101
37,1101
51,1101
32,1101
27,1101
68,1101
49,1101
59,1101
47,1101
34,1101
42,1101
41,1101
36,1101
40,1101
31,1101
29,1101
27,1101
40,1101
41,1101
47,1101
55,1101
85,1101
50,1101
97,1101
70,1101
72,1101
58,1101
57,1103
54,1101
51,1101
55,1101
61,1101
60,1101
70,1101
48,1101
31,1101
47,1101
44,1101
45,1101
59,1101
65,1101
56,1101
75,1101
97,1101
99,1101
31,1103
111,1101
73,1101
74,1101
68,1101
66,1101
71,1101
49,1101
56,1105
55,1101
55,1101
55,1101
34,1101
62,1101
65,1101
65,1101
68,1101
56,1101
75,1101
60,1101
97,1101
103,1101
78,1101
56,1101
78,1101
59,1101
57,1101
59,1101
58,1101
63,1101
48,1101
55,1104
69,1101
59,1103
44,1101
49,1101
54,1101
47,1101
63,1101
41,1101
87,1101
46,1101
94,1101
75,1100
62,1101
50,1101
50,1101
62,1101
52,1101
50,1101
56,1101
40,1101
32,1101
27,1101
31,1101
47,1101
36,1101
45,1101
39,1100
56,1101
51,1101
81,1101
64,1101
103,1103
88,1101
51,1101
48,1101
54,1101
41,1101
41,1101
25,1101
47,1101
28,1101
43,1101
15,1101
36,1101
39,1101
47,1104
18,1103
46,1101
59,1101
64,1101
69,1103
105,1101
93,1101
55,1101
64,1101
58,1101
51,1101
47,1101
57,1103
43,1101
86,1101
48,1101
58,1101
35,1101
66,1101
47,1101
49,1101
61,1101
71,1101
59,1101
80,1101
102,1101
57,1101
110,1101
56,1101
58,1101
87,1101
71,1101
71,1100
58,1101
61,1101
33,1101
23,1101
35,1101
62,1101
47,1101
54,1101
74,1101
64,1101
59,1101
72,1101
85,1103
99,1101
80,1103
110,1101
103,1101
81,1101
72,1101
71,1101
60,1101
57,1101
69,1103
46,1101
71,1101
65,1101
43,1103
59,1103
63,1101
45,1101
50,1101
52,1101
63,1101
51,1101
67,1101
66,1101
85,1101
62,1101
83,1101
56,1101
55,1101
58,1101
57,1101
54,1101
47,1101
46,1101
27,1101
26,1103
34,1103
47,1101
42,1101
45,1101
48,1101
57,1103
60,1101
75,1103
32,1101
43,1101
47,1101
60,1101
43,1101
53,1100
37,1103
33,1101
44,1101
36,1101
54,1101
31,1101
33,1101
39,1101
39,1101
47,1101
45,1101
47,1101
48,1101
74,1101
68,1101
79,1101
115,1101
38,1101
50,1101
55,1101
52,1101
50,1101
57,1101
56,1101
55,1101
47,1101
37,1101
55,1101
51,1105
50,1101
58,1101
67,1101
56,1101
69,1101
74,1101
93,1101
104,1101
94,1101
74,1101
74,1103
73,1101
71,1104
69,1101
57,1101
67,1101
48,1101
46,1101
29,1103
40,1101
59,1101
71,1101
59,1101
58,1101
59,1101
81,1101
99,1101
82,1101
112,1101
105,1101
73,1101
71,1101
71,1101
73,1101
68,1101
57,1101
87,1103
57,1101
46,1101
58,1101
58,1101
63,1101
55,1101
56,1101
56,1101
69,1101
85,1101
65,1101
60,1101
112,1101
75,1101
69,1101
61,1101
63,1101
66,1101
59,1101
65,1101
43,1101
39,1101
31,1101
22,1101
50,1101
31,1101
40,1101
48,1101
38,1101
48,1101
57,1103
45,1101
44,1101
56,1101
87,1101
43,1101
58,1101
46,1101
51,1101
50,1101
41,1101
41,1101
40,1101
49,1101
47,1101
59,1101
45,1101
26,1101
41,1101
44,1101
63,1101
45,1101
79,1101
67,1101
118,1101
101,1101
67,1101
57,1101
59,1101
51,1101
57,1101
51,1101
65,1101
64,1101
41,1101
48,1103
52,1101
45,1101
58,1101
59,1101
66,1101
78,1101
69,1103
97,1101
90,1100
94,1101
96,1101
70,1101
56,1101
74,1101
72,1103
66,1101
47,1101
30,1101
70,1100
55,1103
35,1101
51,1103
63,1101
55,1101
63,1103
65,1101
56,1101
100,1101
87,1101
106,1101
112,1101
82,1101
73,1101
66,1101
70,1101
66,1101
48,1101
58,1101
56,1101
69,1101
72,1108
69,1103
46,1101
65,1101
49,1103
50,1101
50,1101
64,1101
90,1101
50,1103
84,1101
54,1101
84,1101
53,1100
49,1101
54,1101
62,1101
52,1101
48,1101
60,1101
19,1101
32,1101
36,1101
44,1101
38,1101
53,1101
36,1101
43,1101
57,1101
47,1101
28,1101
73,1101
87,1101
65,1101
63,1101
47,1101
49,1101
53,1101
42,1101
45,1101
58,1101
44,1101
36,1101
45,1101
52,1101
40,1101
41,1103
39,1101
52,1101
66,1101
34,1101
100,1103
48,1101
93,1101
78,1101
51,1101
55,1101
52,1101
62,1101
65,1101
61,1101
47,1101
62,1101
50,1101
64,1101
45,1101
31,1101
53,1101
59,1101
71,1101
62,1101
83,1101
87,1101
81,1101
102,1101
61,1101
67,1101
73,1103
73,1101
65,1101
64,1101
72,1101
42,1101
54,1104
43,1101
71,1101
60,1101
71,1101
68,1101
64,1101
70,1101
90,1101
133,1101
84,1103
89,1101
87,1101
112,1101
75,1101
65,1101
71,1101
63,1101
57,1101
52,1101
79,1101
53,1101
65,1101
48,1101
57,1101
46,1101
40,1101
54,1101
57,1101
64,1101
87,1101
47,1101
75,1101
84,1101
108,1101
54,1101
65,1101
56,1101
51,1101
50,1103
61,1101
34,1101
39,1101
19,1101
40,1101
37,1101
40,1101
44,1101
47,1101
53,1101
38,1101
64,1101
35,1101
87,1100
58,1101
72,1101
60,1101
55,1101
52,1103
54,1101
40,1101
41,1101
51,1101
47,1101
46,1101
47,1101
38,1101
47,1100
41,1101
45,1101
40,1099
55,1101
68,1101
68,1101
55,1101
60,1101
59,1103
42,1101
52,1101
56,1101
57,1101
59,1101
50,1101
46,1101
40,1101
38,1101
42,1101
52,1101
49,1101
50,1101
65,1101
72,1101
72,1101
92,1101
102,1101
95,1101
104,1101
78,1101
57,1101
71,1101
75,1101
70,1101
65,1101
43,1101
63,1101
55,1101
62,1103
59,1101
67,1101
64,1101
59,1103
74,1101
71,1101
93,1101
69,1101
106,1101
104,1101
79,1101
83,1101
77,1101
57,1101
62,1101
68,1101
73,1101
61,1101
67,1101
62,1101
66,1101
59,1101
42,1101
48,1101
53,1101
52,1101
62,1101
84,1101
86,1101
63,1101
63,1101
68,1101
55,1101
51,1101
55,1101
61,1101
61,1101
40,1103
52,1101
40,1101
40,1101
47,1101
2,1101
36,1101
43,1103
46,1101
38,1101
47,1101
34,1101
45,1101
50,1101
71,1101
75,1101
55,1101
64,1101
56,1101
45,1101
49,1101
41,1101
24,1101
67,1101
58,1101
13,1101
44,1101
64,1101
41,1101
31,1101
43,1101
39,1101
88,1101
84,1101
89,1101
77,1101
66,1101
74,1101
64,1101
53,1101
64,1101
50,1101
43,1101
56,1101
47,1101
50,1101
44,1101
57,1101
45,1101
70,1101
64,1101
65,1101
62,1101
31,1101
52,1101
99,1101
70,1101
99,1099
70,1101
73,1101
71,1101
71,1101
79,1101
50,1101
51,1101
47,1101
50,1101
52,1101
74,1100
62,1101
70,1101
64,1101
69,1101
71,1101
63,1103
64,1101
105,1101
72,1101
104,1101
70,1101
72,1101
59,1101
60,1101
63,1101
71,1101
56,1101
77,1103
48,1101
48,1101
52,1101
55,1101
58,1101
54,1101
56,1101
81,1101
75,1101
102,1101
51,1101
93,1101
48,1101
66,1103
49,1101
58,1101
57,1101
49,1101
43,1101
33,1101
30,1101
27,1101
35,1101
21,1101
40,1101
38,1101
40,1101
48,1101
58,1101
42,1101
45,1101
63,1101
85,1101
64,1101
52,1101
54,1101
52,1101
50,1101
50,1101
28,1101
0,1101
39,1101
40,1101
59,1101
48,1101
39,1101
41,1101
35,1101
46,1101
59,1101
92,1101
84,1101
103,1101
45,1101
59,1101
42,1101
50,1101
52,1101
57,1101
67,1101
47,1103
40,1101
32,1101
53,1101
46,1101
35,1101
49,1101
59,1101
60,1101
50,1101
85,1101
74,1103
93,1101
47,1103
85,1103
78,1101
56,1097
64,1101
71,1101
68,1101
65,1101
46,1101
48,1101
38,1101
80,1101
59,1101
70,1101
63,1101
59,1101
67,1101
64,1103
83,1101
96,1101
78,1101
104,1101
110,1101
92,1101
67,1101
64,1101
71,1101
62,1101
57,1101
76,1101
48,1097
62,1101
52,1101
64,1101
105,1101
48,1101
54,1101
54,1100
54,1101
72,1101
57,1101
78,1101
104,1101
77,1101
55,1101
51,1101
57,1101
57,1103
54,1100
66,1101
30,1095
40,1101
40,1103
16,1101
37,1101
44,1101
44,1101
45,1101
44,1101
47,1101
74,1101
35,1101
50,1101
56,1101
104,1101
55,1101
58,1101
53,1101
45,1101
41,1101
41,1101
24,1101
51,1101
41,1101
48,1101
35,1101
56,1101
36,1101
40,1101
48,1101
46,1101
72,1101
69,1101
97,1101
95,1101
99,1101
65,1097
56,1101
55,1101
55,1101
56,1101
61,1101
56,1101
56,1101
49,1101
64,1101
57,1101
54,1101
58,1101
59,1101
61,1101
80,1101
96,1103
107,1101
44,1101
93,1101
95,1101
82,1101
73,1101
71,1101
71,1101
67,1101
57,1101
47,1101
37,1101
66,1101
60,1101
59,1101
53,1101
51,1101
59,1101
55,1101
71,1101
66,1101
102,1101
50,1101
96,1103
51,1101
85,1097
73,1099
65,1101
68,1101
64,1101
68,1101
69,1101
55,1101
64,1101
59,1101
29,1101
53,1100
49,1101
56,1101
54,1100
63,1101
61,1101
93,1101
60,1101
78,1101
53,1101
58,1101
57,1101
59,1101
56,1103
57,1101
51,1101
24,1101
45,1101
26,1101
49,1101
35,1101
38,1111
44,1101
45,1101
48,1101
38,1101
47,1101
54,1103
80,1101
54,1101
51,1103
60,1101
56,1101
52,1101
43,1105
41,1101
49,1101
53,1101
29,1101
52,1101
45,1101
59,1101
55,1101
45,1101
45,1101
48,1101
76,1101
64,1101
75,1101
72,1101
52,1101
68,1101
53,1101
50,1101
51,1101
61,1101
57,1101
55,1101
57,1101
47,1101
50,1101
45,1101
50,1101
48,1101
59,1101
63,1101
65,1101
81,1101
45,1101
94,1101
49,1101
102,1101
65,1101
67,1101
65,1101
76,1101
74,1101
65,1101
70,1104
61,1103
47,1101
60,1101
68,1101
69,1101
63,1101
66,1101
64,1101
64,1101
108,1101
69,1101
94,1101
64,1101
119,1101
102,1101
71,1101
87,1101
73,1101
64,1101
57,1101
61,1101
56,1101
63,1101
42,1101
64,1101
32,1101
54,1101
57,1101
59,1101
50,1101
73,1101
104,1101
52,1101
89,1101
45,1103
116,1101
51,1101
68,1101
53,1101
65,1101
57,1101
34,1101
8,1101
0,1101
4,1101
35,1101
33,1101
41,1101
45,1103
41,1101
20,1101
68,1101
82,1101
37,1101
55,1101
73,1101
56,1101
77,1101
46,1101
47,1101
57,1101
41,1101
51,1101
22,1101
47,1101
38,1103
47,1101
37,1101
40,1101
49,1101
48,1101
39,1101
71,1101
83,1103
90,1101
70,1101
83,1101
61,1101
66,1101
59,1101
57,1101
70,1101
50,1101
51,1101
46,1101
0,1101
42,1101
59,1101
63,1101
51,1101
62,1101
66,1101
87,1101
70,1101
82,1101
68,1101
62,1101
87,1101
77,1101
74,1101
72,1101
70,1104
66,1101
57,1101
56,1101
46,1101
71,1101
47,1101
74,1101
60,1101
56,1101
59,1101
65,1101
56,1101
86,1101
59,1101
75,1101
96,1101
73,1101
73,1101
66,1101
73,1101
62,1101
51,1103
58,1101
72,1101
55,1101
63,1101
66,1101
46,1101
46,1101
55,1101
50,1101
50,1101
49,1101
75,1101
64,1101
90,1101
39,1101
54,1104
59,1101
50,1101
59,1100
52,1101
50,1101
40,1101
21,1101
25,1101
32,1101
28,1101
31,1101
35,1101
38,1101
40,1103
36,1101
64,1101
29,1101
39,1101
41,1101
80,1101
42,1101
61,1101
47,1101
47,1101
44,1101
41,1101
37,1101
20,1101
36,1101
44,1101
34,1101
48,1101
39,1101
45,1101
45,1101
64,1101
58,1103
56,1101
100,1101
88,1100
102,1101
51,1101
53,1101
49,1101
53,1101
46,1101
65,1101
40,1101
52,1101
77,1101
41,1101
35,1101
45,1101
47,1101
58,1101
68,1103
65,1103
82,1101
88,1101
102,1101
81,1103
110,1101
84,1101
61,1103
65,1101
70,1101
77,1101
65,1101
50,1101
52,1101
54,1101
51,1101
53,1101
72,1101
63,1101
66,1101
63,1101
70,1101
62,1101
62,1101
54,1101
112,1101
47,1101
95,1101
63,1100
65,1101
56,1101
63,1101
56,1101
67,1103
33,1101
63,1101
41,1101
48,1101
82,1101
46,1101
50,1101
59,1101
63,1101
63,1101
78,1101
87,1101
74,1101
85,1101
47,1101
51,1101
78,1101
53,1101
62,1101
42,1101
63,1101
47,1101
41,1101
11,1101
35,1101
37,1101
40,1101
45,1101
45,1101
42,1101
46,1101
20,1101
60,1101
32,1101
43,1101
52,1101
68,1101
55,1101
48,1101
36,1101
49,1101
50,1101
36,1101
39,1101
31,1096
69,1101
67,1100
49,1101
45,1101
41,1101
47,1101
73,1101
64,1101
90,1101
103,1101
93,1101
70,1101
58,1101
74,1103
52,1109
56,1101
49,1101
69,1101
55,1101
32,1101
45,1101
47,1101
32,1101
63,1101
52,1101
60,1101
64,1101
72,1101
92,1101
53,1101
111,1101
67,1101
62,1101
65,1101
63,1101
70,1101
66,1101
56,1101
61,1101
63,1101
55,1101
37,1101
47,1101
62,1101
65,1101
56,1101
61,1101
64,1101
53,1101
86,1101
75,1101
120,1101
112,1101
84,1101
66,1101
59,1101
62,1101
65,1101
57,1101
31,1101
57,1101
62,1101
44,1101
55,1101
43,1101
56,1101
59,1101
50,1101
56,1101
87,1101
82,1101
37,1101
47,1101
76,1101
59,1103
57,1101
52,1101
56,1101
52,1101
87,1103
56,1101
40,1101
24,1101
24,1101
30,1101
35,1101
30,1101
45,1101
41,1103
56,1101
72,1101
60,1101
82,1101
87,1101
74,1101
65,1101
41,1101
50,1101
47,1101
49,1101
41,1101
14,1101
53,1101
59,1101
24,1101
36,1101
31,1101
39,1101
45,1101
48,1101
61,1101
73,1101
78,1101
96,1101
25,1104
42,1101
92,1101
56,1101
47,1101
56,1101
57,1101
75,1101
42,1101
70,1101
41,1101
49,1101
66,1101
47,1101
56,1101
55,1101
64,1100
72,1101
88,1101
66,1101
96,1101
103,1101
42,1101
78,1101
81,1101
69,1101
62,1101
58,1101
50,1101
57,1101
84,1101
43,1101
53,1101
68,1101
70,1101
66,1101
62,1101
61,1101
72,1101
99,1101
93,1101
97,1101
95,1101
109,1109
83,1101
72,1101
62,1101
67,1101
58,1101
58,1101
69,1101
63,1101
57,1101
78,1101
22,1101
46,1101
43,1101
55,1101
47,1101
72,1101
66,1101
87,1101
59,1101
68,1099
47,1101
51,1101
56,1101
50,1101
56,1101
43,1101
50,1101
28,1101
37,1101
27,1101
10,1101
42,1101
39,1101
41,1101
38,1101
54,1101
39,1101
68,1101
60,1101
72,1101
89,1101
43,1101
60,1101
41,1101
48,1101
50,1101
41,1101
28,1101
51,1101
63,1101
62,1101
55,1101
44,1101
33,1101
51,1101
45,1101
47,1101
46,1101
87,1100
113,1101
87,1101
93,1100
71,1101
59,1101
57,1101
57,1101
64,1101
58,1101
39,1101
64,1101
56,1101
53,1101
41,1101
53,1101
57,1101
58,1101
71,1101
72,1101
92,1101
101,1101
93,1101
16,1104
67,1101
65,1101
73,1101
73,1101
75,1101
65,1101
48,1101
65,1101
57,1101
55,1103
45,1101
87,1101
53,1101
63,1100
57,1103
69,1101
65,1101
61,1101
52,1101
106,1101
56,1103
95,1101
56,1101
48,1101
71,1101
63,1103
68,1101
65,1101
52,1101
57,1101
62,1101
59,1101
45,1101
43,1101
47,1101
50,1101
55,1101
62,1101
76,1101
69,1101
100,1101
88,1101
62,1104
72,1101
60,1101
64,1101
43,1101
47,1101
58,1101
46,1101
48,1101
16,1101
38,1101
64,1101
25,1101
46,1101
50,1101
44,1101
55,1101
68,1101
60,1101
33,1101
80,1101
38,1101
63,1101
49,1101
47,1101
50,1101
36,1101
43,1103
37,1101
35,1101
34,1101
72,1101
35,1101
46,1101
34,1101
50,1101
41,1101
66,1101
75,1101
90,1101
89,1101
95,1101
94,1101
54,1101
56,1101
55,1101
53,1101
57,1101
63,1101
52,1101
40,1101
41,1101
40,1101
44,1101
63,1101
54,1101
64,1100
72,1101
62,1103
75,1101
117,1101
66,1101
39,1101
117,1101
70,1101
65,1101
77,1103
52,1101
66,1101
58,1101
51,1104
38,1101
65,1101
67,1101
58,1101
71,1101
58,1101
68,1101
65,1101
55,1101
90,1101
87,1101
41,1101
126,1101
119,1101
76,1101
73,1101
75,1101
65,1101
59,1100
60,1101
69,1101
56,1101
72,1101
78,1101
69,1101
55,1101
37,1101
53,1101
60,1101
79,1101
54,1101
68,1101
106,1103
37,1101
67,1101
75,1101
49,1101
68,1103
62,1101
50,1101
43,1101
56,1101
60,1101
18,1103
20,1101
33,1101
39,1101
23,1101
45,1101
42,1101
56,1101
64,1101
60,1101
80,1101
95,1101
50,1101
51,1101
55,1101
55,1101
52,1101
41,1101
28,1101
50,1101
38,1101
15,1101
46,1101
79,1101
32,1101
45,1101
39,1101
54,1103
69,1101
55,1101
117,1101
95,1101
107,1101
60,1101
50,1101
55,1101
61,1101
59,1101
47,1101
68,1101
48,1101
48,1101
44,1101
59,1101
44,1101
55,1101
54,1101
62,1101
64,1103
69,1103
56,1101
102,1101
56,1101
118,1101
69,1101
66,1101
69,1101
71,1101
68,1101
65,1101
43,1103
67,1101
55,1101
53,1101
72,1100
61,1101
63,1101
62,1101
68,1101
58,1101
92,1101
95,1101
78,1101
104,1101
95,1101
97,1101
88,1101
58,1101
62,1101
65,1101
57,1101
73,1101
57,1101
23,1101
90,1101
35,1101
69,1101
55,1101
50,1101
53,1101
55,1101
62,1101
104,1101
38,1101
72,1101
53,1101
55,1109
60,1101
44,1101
55,1101
43,1101
57,1101
64,1101
24,1101
39,1101
46,1101
41,1101
34,1101
42,1101
43,1101
50,1101
54,1101
59,1101
64,1101
89,1101
71,1101
72,1101
80,1101
50,1101
47,1101
52,1101
45,1101
32,1100
32,1101
28,1101
56,1101
42,1101
56,1101
47,1101
18,1101
42,1101
48,1101
72,1101
48,1101
79,1100
106,1101
62,1101
120,1101
58,1101
9,1103
59,1101
55,1101
58,1101
60,1101
51,1101
40,1101
57,1101
24,1101
39,1101
55,1101
51,1101
59,1101
63,1101
79,1101
84,1101
92,1101
106,1101
62,1100
86,1101
58,1104
74,1101
72,1101
70,1101
62,1103
67,1101
47,1101
62,1101
48,1101
35,1101
48,1101
53,1101
70,1101
69,1101
59,1101
64,1101
50,1103
82,1101
60,1101
72,1101
73,1101
64,1101
74,1101
65,1101
66,1101
68,1101
49,1101
68,1101
48,1101
47,1101
22,1101
56,1100
35,1101
55,1103
54,1101
53,1101
63,1101
121,1101
82,1101
77,1101
78,1101
104,1101
71,1101
57,1101
59,1101
51,1101
56,1101
39,1101
51,1101
53,1101
25,1097
28,1101
44,1101
38,1101
45,1101
40,1101
43,1101
47,1101
73,1101
36,1101
56,1101
55,1101
51,1101
51,1101
55,1101
41,1101
41,1101
41,1101
37,1101
64,1101
29,1101
45,1101
45,1103
13,1101
47,1101
41,1101
39,1101
49,1095
68,1101
73,1101
90,1101
88,1101
86,1101
85,1101
60,1101
48,1101
51,1101
56,1101
57,1101
43,1109
62,1101
62,1101
44,1101
50,1101
54,1101
34,1101
56,1101
65,1101
71,1101
71,1101
74,1101
78,1101
96,1101
70,1101
56,1101
67,1101
65,1101
77,1101
84,1101
57,1101
61,1101
28,1101
62,1101
60,1101
77,1101
63,1101
63,1101
63,1101
63,1101
65,1103
64,1101
53,1103
90,1101
73,1101
86,1101
93,1101
82,1101
72,1101
66,1101
65,1101
57,1101
52,1103
42,1101
54,1101
50,1101
40,1101
45,1101
46,1101
52,1101
55,1101
55,1101
54,1101
69,1101
108,1101
57,1101
84,1101
64,1101
53,1101
48,1101
52,1101
56,1101
49,1101
46,1100
34,1101
23,1101
28,1101
18,1101
44,1101
41,1101
45,1101
50,1101
40,1101
35,1101
45,1104
66,1101
80,1100
137,1101
47,1101
58,1101
52,1101
47,1101
50,1101
42,1101
55,1101
22,1101
33,1101
48,1101
43,1101
38,1101
47,1101
34,1101
45,1101
56,1101
74,1101
79,1101
97,1101
62,1101
90,1101
46,1101
49,1101
52,1101
50,1101
57,1101
58,1101
74,1101
56,1101
89,1101
24,1101
64,1101
45,1101
56,1101
54,1101
56,1101
79,1101
49,1101
68,1097
43,1101
71,1101
66,1101
64,1101
82,1101
68,1101
70,1101
64,1101
67,1101
47,1101
62,1101
48,1101
35,1101
60,1101
61,1101
65,1101
63,1101
59,1103
71,1101
77,1103
101,1101
113,1101
87,1101
121,1101
86,1101
67,1101
75,1101
70,1101
59,1101
57,1103
65,1101
58,1100
79,1101
59,1101
64,1101
55,1101
49,1101
50,1101
58,1100
62,1101
99,1104
68,1101
100,1101
103,1101
114,1101
52,1101
58,1101
53,1101
52,1101
59,1101
49,1101
43,1101
40,1100
24,1101
32,1101
40,1100
46,1101
43,1101
40,1101
34,1101
65,1101
60,1101
66,1101
49,1100
96,1103
84,1101
61,1101
56,1101
58,1101
43,1101
41,1101
36,1101
38,1101
53,1101
43,1101
49,1101
57,1101
47,1101
41,1101
45,1101
53,1101
76,1101
73,1101
90,1101
88,1101
99,1101
56,1101
55,1101
64,1101
56,1101
53,1101
65,1101
61,1101
62,1101
71,1101
51,1103
39,1101
54,1101
54,1101
53,1101
64,1101
72,1101
70,1101
58,1101
94,1101
65,1101
78,1101
107,1101
55,1101
72,1101
65,1101
62,1101
65,1101
50,1100
56,1101
30,1101
51,1101
71,1101
60,1101
54,1101
59,1101
68,1101
63,1101
71,1103
81,1101
79,1101
82,1101
71,1101
61,1101
63,1101
65,1101
62,1101
63,1101
64,1101
48,1101
56,1101
53,1101
57,1101
33,1101
7,1101
46,1101
45,1101
54,1100
57,1101
63,1101
90,1103
97,1103
89,1101
85,1101
84,1101
43,1101
70,1101
53,1101
62,1101
57,1101
43,1101
58,1101
31,1101
11,1101
26,1101
34,1101
33,1101
41,1101
45,1101
47,1101
58,1101
46,1103
82,1101
40,1101
78,1101
47,1101
50,1103
50,1103
43,1101
48,1101
32,1101
32,1101
22,1101
48,1103
47,1101
51,1101
48,1101
42,1101
41,1101
35,1101
63,1101
85,1101
83,1101
113,1101
96,1101
77,1101
67,1101
49,1101
50,1101
52,1101
64,1101
58,1101
56,1101
40,1101
40,1101
45,1101
42,1101
44,1101
56,1101
52,1101
63,1103
63,1101
61,1101
87,1101
74,1101
103,1101
87,1101
62,1101
74,1101
65,1103
70,1101
73,1101
56,1103
56,1101
49,1101
47,1101
56,1101
65,1101
79,1101
71,1101
63,1101
59,1101
48,1099
23,1101
92,1101
113,1101
96,1101
117,1101
81,1101
76,1101
76,1101
62,1101
61,1101
57,1101
65,1101
84,1101
55,1101
44,1101
46,1100
46,1101
49,1101
39,1101
59,1101
55,1101
57,1096
54,1103
52,1101
54,1101
92,1101
71,1101
49,1101
52,1101
53,1101
63,1101
33,1101
