IQ,RPM
40,805
25,804
31,803
38,804
34,804
49,804
36,804
37,803
43,803
43,803
49,804
58,803
39,804
61,803
58,803
32,805
64,804
31,804
45,804
57,803
46,803
35,803
31,803
32,804
16,803
44,803
36,803
9,803
22,804
16,804
5,804
51,804
34,804
34,803
34,803
28,804
39,803
34,804
35,804
59,803
52,804
60,803
31,804
81,804
70,804
78,803
50,803
30,804
40,805
32,803
32,803
39,803
18,804
23,804
44,804
36,804
29,804
31,804
32,803
18,804
24,804
10,803
32,803
42,803
34,804
47,803
46,803
42,803
58,803
61,803
27,804
67,803
41,803
49,804
48,804
50,804
48,804
47,804
39,804
36,804
35,803
32,803
49,804
15,803
9,804
12,803
31,803
3,803
46,804
51,804
32,804
33,804
29,803
34,797
41,803
43,803
57,804
61,803
56,803
57,803
34,808
64,804
49,804
47,804
45,803
51,804
31,804
32,804
36,804
32,803
31,803
25,803
30,804
48,803
15,804
24,805
42,804
51,804
25,803
26,803
25,803
41,804
38,804
42,804
78,805
32,803
58,803
38,804
76,803
27,804
56,803
54,803
50,803
42,815
49,804
44,804
41,804
26,804
36,803
31,804
41,804
32,804
53,804
15,804
25,803
12,803
42,803
49,804
42,804
41,804
40,803
38,803
37,804
48,804
59,804
68,804
75,803
49,803
80,803
80,804
60,803
36,803
41,804
39,804
39,804
37,803
26,804
32,804
32,803
52,804
32,804
12,804
31,803
9,803
22,804
38,804
34,803
33,803
41,803
28,803
47,804
39,804
41,804
38,803
59,803
70,803
82,803
8,804
26,803
76,803
27,804
31,804
32,803
35,804
27,804
29,803
53,803
32,803
36,803
23,803
56,803
40,803
51,803
47,803
38,804
14,803
25,804
43,804
38,804
43,804
43,800
49,803
58,804
38,803
46,804
65,803
64,803
51,803
59,804
53,803
47,804
39,803
43,803
40,803
27,803
31,803
30,804
14,804
3,803
23,804
33,801
39,803
38,804
28,804
42,804
39,804
38,804
34,804
46,803
34,803
40,803
46,803
52,804
71,804
40,803
64,804
57,803
58,804
33,804
47,803
19,804
37,804
29,804
38,804
32,803
38,803
32,804
30,804
63,804
33,807
43,804
28,804
34,805
24,803
29,803
28,803
38,803
48,804
57,803
39,804
69,803
61,804
58,803
55,803
42,804
46,803
33,804
40,804
39,804
26,804
40,804
39,803
31,803
32,803
23,805
13,804
31,804
32,804
26,804
23,803
52,803
40,803
33,803
43,804
33,803
46,804
40,803
41,803
52,804
38,803
58,803
25,801
64,803
66,803
19,804
21,804
48,803
25,804
26,804
34,803
32,804
31,804
17,804
26,803
6,803
21,803
34,804
15,803
24,804
55,804
34,804
48,804
28,804
43,803
37,803
41,803
40,805
52,804
70,803
67,803
56,803
45,803
77,803
36,804
41,803
32,804
34,804
37,804
37,803
23,803
23,803
35,803
18,803
9,804
47,804
35,803
12,803
25,804
32,804
40,804
41,803
43,803
47,804
43,804
41,804
58,803
49,803
70,803
58,803
56,803
49,804
8,803
42,804
30,804
39,804
48,804
40,803
36,803
30,804
31,804
36,804
13,804
8,804
8,804
10,804
23,804
43,803
39,803
34,803
50,804
49,803
43,803
41,803
50,803
54,803
60,803
61,803
81,803
57,803
57,803
55,804
50,804
57,803
39,803
35,804
32,804
32,804
23,804
24,803
31,803
33,803
31,804
16,803
25,803
19,804
13,804
32,803
39,803
31,803
48,803
37,804
56,804
30,803
43,803
61,803
67,803
40,803
40,804
48,804
46,803
39,803
32,811
35,804
36,803
29,803
31,804
31,803
33,803
37,803
49,804
24,804
17,804
31,804
51,803
51,803
33,804
32,803
38,804
43,804
36,804
49,804
37,804
48,803
22,803
48,804
72,803
59,804
13,803
45,803
39,803
39,803
38,803
27,803
21,803
24,804
22,803
14,803
48,804
31,804
16,804
42,803
61,803
4,804
53,803
49,804
39,804
37,803
40,803
46,803
50,803
67,803
65,805
46,803
41,803
23,803
48,804
36,804
44,803
31,803
32,804
35,804
32,805
36,803
23,804
26,804
26,803
48,803
24,803
25,804
27,804
42,803
34,803
15,804
41,804
35,803
43,803
39,803
49,804
38,803
81,803
47,803
51,804
80,803
73,801
42,803
20,804
39,804
32,804
45,804
41,803
36,804
39,803
4,803
30,803
13,803
24,803
24,804
28,805
32,803
34,803
43,803
33,804
44,804
38,803
40,804
39,804
57,804
61,804
60,803
52,804
57,803
40,803
57,803
70,803
26,804
50,803
45,803
35,803
36,803
32,803
23,804
35,804
27,803
18,804
31,804
0,804
36,803
28,804
15,804
42,804
33,804
28,803
33,805
46,803
42,804
58,803
55,803
38,803
37,803
50,803
64,804
62,803
50,803
33,803
39,803
27,804
39,803
34,804
25,804
22,804
46,803
36,803
12,804
24,804
17,804
37,804
33,804
31,803
42,804
34,803
35,804
38,803
36,803
41,804
32,804
47,804
52,803
49,803
16,804
66,803
31,803
50,804
41,804
39,804
28,804
36,804
29,801
32,803
31,803
13,803
18,804
43,804
23,804
58,804
55,803
38,803
51,803
33,803
43,804
43,803
34,804
30,804
41,804
54,803
55,803
61,803
65,803
72,803
54,803
69,803
42,804
41,803
32,803
20,803
37,803
34,804
39,804
31,803
36,803
13,803
24,803
25,804
11,803
18,804
22,804
14,804
20,804
45,804
38,804
46,803
42,804
49,803
52,805
65,804
58,803
33,804
49,804
81,804
46,804
30,803
39,804
37,804
31,804
37,803
30,803
32,803
33,804
22,804
14,804
31,803
17,804
30,804
51,804
43,804
42,803
40,803
43,804
38,804
41,804
34,804
21,803
59,803
13,803
65,803
56,803
73,803
59,803
54,804
22,803
39,804
35,803
31,803
26,803
29,804
33,804
23,804
32,804
40,801
24,803
33,804
13,804
12,804
15,804
33,803
39,803
38,803
34,804
33,804
50,804
32,803
38,803
43,804
65,804
64,803
70,803
55,804
45,804
31,803
46,803
38,804
36,804
32,804
23,804
22,804
53,803
9,805
37,803
17,803
11,803
42,804
34,807
14,803
47,803
27,804
70,803
40,803
40,804
28,803
43,803
47,803
73,803
80,803
33,804
22,803
50,804
39,803
31,804
32,804
31,804
21,803
25,803
31,804
29,804
54,801
21,804
24,804
17,804
12,807
47,804
31,803
50,803
40,804
40,804
46,804
39,804
64,803
41,804
50,804
41,803
58,804
88,803
64,803
36,804
45,803
43,803
32,804
35,804
31,803
37,803
30,804
43,804
33,804
65,804
40,804
40,803
25,803
8,804
38,803
54,804
25,804
30,804
38,804
47,807
43,803
58,803
46,803
47,804
58,803
42,803
49,803
42,801
55,804
45,804
58,803
33,804
35,804
31,804
34,803
38,804
13,803
23,803
58,805
38,803
33,804
27,804
13,803
47,804
34,804
49,803
37,803
42,803
43,804
40,804
44,803
58,803
60,803
64,804
64,804
40,804
57,803
63,804
53,804
39,804
39,804
36,804
41,803
30,804
31,803
37,803
45,803
24,803
31,804
49,803
27,804
28,804
37,803
42,808
13,804
37,804
42,803
37,804
35,804
68,804
55,804
61,803
36,804
73,803
47,803
62,803
55,804
52,803
15,803
35,804
36,804
32,805
45,803
30,804
30,804
22,803
18,804
8,803
58,803
31,804
26,803
32,804
33,804
36,804
38,804
33,803
31,804
41,804
52,804
39,803
52,803
49,804
64,804
51,804
59,803
38,803
49,803
31,804
35,804
26,804
36,804
23,804
32,804
27,803
28,803
40,804
24,804
34,804
56,803
43,808
31,804
25,804
35,804
43,803
40,803
41,804
32,804
52,804
60,804
67,803
65,803
55,804
18,803
18,803
33,804
32,804
19,804
30,804
30,804
37,803
40,804
46,803
18,804
9,804
15,804
16,804
37,803
38,803
43,803
50,803
46,804
43,804
43,804
41,804
48,804
40,803
49,804
37,804
27,804
72,803
79,803
51,803
41,803
50,803
39,804
35,804
39,804
32,803
39,804
23,803
35,803
27,803
15,803
15,803
26,803
31,804
29,804
14,804
41,803
53,804
37,804
38,803
55,804
41,804
43,804
64,803
57,804
79,804
72,804
73,803
59,801
45,803
31,803
38,804
41,804
26,804
29,804
24,804
12,803
39,803
23,804
7,804
40,804
50,804
28,804
30,803
31,803
41,803
41,804
38,804
45,804
40,804
32,803
40,803
38,803
58,804
72,804
80,804
36,803
27,803
55,803
22,804
34,804
41,803
41,804
39,804
39,797
43,804
32,804
36,804
40,803
17,803
45,803
42,803
34,803
23,803
41,803
47,804
42,803
46,804
34,804
50,804
43,803
27,803
52,804
48,804
71,801
66,804
36,804
24,804
32,803
28,804
38,804
30,804
38,804
14,803
20,803
0,803
43,803
40,803
35,803
12,804
33,804
34,804
25,803
38,804
37,803
38,799
41,803
41,804
39,803
69,803
76,803
67,803
40,803
38,803
50,803
48,805
41,803
32,803
26,803
36,803
36,803
38,803
23,803
42,803
18,804
40,803
32,804
2,804
38,803
38,803
51,803
48,803
36,804
43,803
56,803
52,804
57,803
81,803
74,803
76,803
58,803
64,804
24,803
41,803
27,803
39,803
47,804
29,803
40,804
35,804
8,804
31,804
36,803
23,804
23,804
33,803
29,803
33,803
13,804
51,804
47,804
37,803
48,803
40,803
47,803
52,803
46,804
52,804
55,804
64,803
56,803
57,803
55,804
30,804
39,804
46,803
31,804
28,804
29,804
40,803
26,803
27,803
24,803
23,803
32,803
18,804
38,803
19,803
50,804
26,804
43,803
35,804
37,804
41,800
51,803
65,804
61,803
60,803
40,803
7,803
61,803
42,804
24,803
39,804
33,803
36,803
38,803
24,803
21,803
33,803
32,804
18,804
15,804
18,803
46,803
34,803
41,804
33,804
36,804
47,805
41,804
55,803
7,803
52,804
64,803
37,803
64,803
64,803
33,803
23,803
45,804
23,804
46,804
26,803
35,804
35,804
31,804
45,804
31,803
26,803
52,803
33,804
11,804
47,804
40,804
32,804
27,804
35,803
33,804
46,803
50,804
40,803
64,804
94,804
46,803
64,804
55,804
33,804
27,803
14,803
31,804
39,807
36,804
32,804
34,803
31,804
26,803
22,803
30,804
47,803
17,804
18,803
47,804
9,800
42,804
45,803
49,804
41,803
43,804
49,804
50,803
65,804
26,804
82,803
64,803
55,803
60,803
42,804
32,804
54,804
47,807
37,805
45,803
31,803
31,803
26,804
23,804
22,804
16,803
44,803
17,803
52,804
23,804
41,804
32,803
43,804
40,804
43,803
33,804
50,804
29,803
67,803
35,803
64,804
79,803
59,804
50,803
21,803
39,804
35,803
26,803
28,804
23,803
27,803
31,803
43,803
54,803
32,804
41,804
28,804
34,804
42,804
48,804
35,804
33,807
38,801
48,803
59,804
61,803
70,804
43,803
64,805
47,803
72,803
72,804
39,803
23,804
41,804
32,803
26,803
39,804
31,804
41,804
36,803
33,804
15,803
25,804
22,804
33,803
11,803
33,803
41,803
40,804
33,804
36,803
41,804
52,803
43,803
67,803
56,804
56,803
33,803
59,805
20,804
49,804
38,804
39,803
36,803
23,803
30,804
25,804
36,804
14,804
20,803
16,803
20,804
38,803
34,803
53,804
40,804
32,804
37,803
38,803
41,803
40,803
64,803
74,804
67,804
65,803
56,803
54,804
32,804
24,803
48,803
32,803
32,804
32,804
37,804
31,803
36,803
23,803
48,803
24,803
49,803
3,804
14,807
4,804
24,804
34,803
43,803
38,804
46,804
36,804
58,803
58,803
65,804
38,804
72,803
56,800
66,803
28,803
29,804
39,803
32,803
31,804
33,803
43,803
22,803
26,803
32,804
18,804
24,804
41,804
12,804
42,804
50,803
49,804
32,804
34,801
38,804
46,805
33,804
62,804
30,804
67,804
10,804
56,803
31,803
79,801
54,803
41,803
38,804
26,803
22,805
20,804
37,803
23,804
34,804
23,804
15,804
24,803
9,804
28,803
25,804
24,804
33,804
37,803
38,803
34,803
47,803
50,803
41,803
56,803
40,803
41,803
64,803
39,804
64,804
62,804
39,804
34,804
33,804
31,803
35,804
31,803
32,803
18,803
9,803
30,803
25,803
15,804
33,804
31,803
39,804
34,804
50,804
42,804
43,804
43,804
58,803
49,803
61,803
34,804
80,804
33,804
98,804
50,804
22,804
39,804
46,803
31,803
34,803
28,803
23,804
29,803
37,804
30,804
0,804
35,803
40,803
11,803
26,803
58,804
43,804
35,804
34,804
46,804
41,803
61,801
85,803
67,803
65,803
23,803
46,803
60,803
48,803
33,801
45,803
41,803
40,804
38,804
23,804
41,804
48,804
41,804
31,803
16,803
18,804
32,804
21,804
34,804
49,804
36,804
41,804
49,804
39,803
48,803
58,803
56,801
67,803
65,803
71,803
73,803
59,804
42,803
31,804
40,804
35,803
35,804
30,808
31,804
24,803
1,804
23,803
23,803
25,804
61,803
56,803
31,803
42,803
33,803
37,803
43,803
37,804
40,804
58,805
64,803
66,803
27,804
55,803
88,803
42,804
58,804
41,804
39,804
27,803
29,804
36,804
30,804
32,803
35,803
4,804
39,803
39,803
41,804
27,803
28,803
34,803
42,804
34,804
31,804
39,804
46,804
42,803
48,804
65,803
65,803
51,803
0,803
54,803
36,804
48,803
39,803
47,803
55,804
36,805
32,804
32,804
31,803
33,803
27,804
15,804
16,803
20,804
32,804
43,804
43,804
49,804
35,804
38,803
41,803
46,803
40,803
52,803
56,803
43,803
65,804
40,803
73,804
55,804
38,804
48,803
46,804
32,804
38,803
32,804
23,804
22,804
23,804
14,804
7,804
25,804
36,807
47,804
30,804
60,803
34,803
45,803
42,803
31,804
36,804
14,803
64,804
70,804
73,803
64,804
39,804
53,803
50,804
34,804
31,804
44,803
32,803
32,803
39,804
40,797
23,804
41,804
30,804
31,804
25,803
51,804
38,803
20,804
24,803
27,804
38,804
45,803
50,804
35,804
55,807
65,801
51,803
67,803
64,803
25,803
65,803
42,803
48,804
38,803
44,803
36,804
38,804
10,803
23,803
5,803
13,803
15,803
7,803
4,804
23,803
43,803
51,804
33,803
39,803
34,803
47,804
37,804
49,803
50,803
69,803
73,804
72,804
72,803
63,804
73,803
65,803
31,805
23,804
34,804
31,803
25,804
31,803
25,804
31,804
23,804
23,804
25,804
18,804
24,804
34,803
24,803
27,804
31,804
38,804
41,804
41,803
58,804
34,803
61,804
76,803
57,804
70,804
57,804
63,804
41,803
47,804
46,803
34,803
26,804
38,804
39,804
21,804
23,804
18,804
31,804
17,805
37,804
10,803
23,804
50,803
42,804
49,803
41,804
37,803
65,803
41,803
43,803
32,804
49,803
88,804
9,804
60,803
54,803
49,804
39,804
39,804
36,804
29,804
23,803
43,803
1,803
38,804
35,804
7,803
26,804
13,803
28,803
43,801
33,803
43,803
33,805
45,804
48,804
41,804
63,803
56,803
76,804
65,803
47,804
70,803
41,803
30,804
40,803
47,803
41,803
36,804
34,803
23,803
34,803
36,804
43,804
31,804
24,804
21,804
51,804
25,804
14,804
41,804
47,804
38,804
40,804
56,804
48,804
67,804
74,804
67,804
57,804
23,803
57,804
23,804
87,803
38,803
2,803
36,804
36,804
34,803
31,804
37,804
27,804
45,803
30,804
2,803
34,804
93,803
19,804
42,804
33,803
24,804
49,803
36,804
49,803
51,804
74,803
66,803
80,803
56,803
71,803
71,803
58,804
51,804
39,804
30,804
30,803
32,805
43,804
33,803
26,803
32,803
30,804
40,804
42,803
4,804
15,803
43,803
33,803
40,803
45,803
38,804
43,804
58,804
72,804
48,804
65,803
67,803
55,803
46,803
37,803
11,804
39,804
47,803
44,803
36,804
39,804
39,803
32,803
21,804
23,803
23,803
16,803
21,804
0,803
22,804
40,804
27,803
31,803
38,804
44,804
43,803
47,804
52,804
56,803
73,803
48,803
56,803
57,803
64,803
50,803
55,803
34,803
32,803
36,804
34,804
31,804
24,804
41,803
39,803
38,804
33,804
22,804
65,803
25,804
42,804
41,803
43,803
38,807
42,803
34,804
31,803
68,803
41,803
64,804
48,803
47,804
52,804
46,803
22,804
38,804
43,804
36,803
35,803
29,803
32,803
23,804
22,804
24,804
24,804
31,804
43,803
38,803
23,803
33,804
36,799
38,804
38,804
39,803
49,803
58,803
56,803
25,804
28,803
71,803
79,803
9,803
54,804
29,803
39,804
38,803
37,803
32,804
23,804
31,804
14,804
42,803
38,803
16,803
27,803
41,804
34,803
50,803
49,804
41,804
44,803
40,803
47,803
38,804
28,803
42,803
64,803
64,803
79,803
62,803
67,804
44,803
32,803
44,803
36,804
31,803
13,803
16,803
26,803
18,803
21,803
23,804
33,804
37,804
28,804
46,804
15,803
34,804
32,801
36,803
41,804
50,804
60,803
68,803
47,804
82,804
56,804
31,804
38,804
54,804
22,804
39,804
41,804
30,803
38,803
31,803
33,804
23,804
37,800
24,804
16,803
26,804
23,803
29,803
31,803
41,803
43,804
38,804
38,804
43,803
49,803
63,803
52,804
88,803
72,804
32,803
49,803
27,804
38,803
48,803
24,804
38,801
22,804
28,804
38,804
24,804
8,804
14,803
39,803
8,803
27,803
47,803
59,803
51,803
49,804
47,804
39,803
40,803
36,803
41,804
31,803
70,803
46,803
48,803
47,803
72,804
27,804
44,803
31,804
34,804
36,804
24,804
30,804
31,803
35,803
40,803
75,803
40,803
24,804
25,804
14,803
55,803
59,803
36,803
35,804
42,804
43,804
33,805
58,803
52,803
56,804
36,803
48,804
73,804
51,803
36,804
29,803
32,804
28,803
36,803
41,803
37,803
33,803
33,804
32,804
40,804
64,804
44,801
23,804
43,803
32,804
33,804
40,804
45,804
52,803
55,804
41,804
39,803
60,803
52,803
72,804
25,803
66,804
27,801
35,803
39,803
38,803
29,804
36,804
36,804
38,804
27,804
36,804
33,803
24,804
24,804
26,804
61,804
43,804
26,803
33,803
37,804
34,803
41,803
41,803
59,803
64,803
38,804
52,804
64,804
86,803
69,804
50,803
33,804
23,804
39,804
36,803
26,804
30,803
31,803
21,803
36,804
33,803
31,804
9,803
18,803
19,803
41,803
23,801
49,803
41,804
47,804
41,804
42,804
58,803
56,804
52,803
41,804
32,803
42,804
36,803
42,804
41,804
38,804
47,803
34,803
29,803
31,803
33,803
18,804
13,803
41,805
23,803
10,804
38,803
34,804
51,804
41,804
44,804
38,804
45,804
32,804
41,804
43,804
69,803
76,804
57,804
40,803
61,804
59,803
35,803
31,804
32,804
52,803
37,804
30,804
39,804
34,803
14,804
2,803
23,804
0,804
4,804
38,804
25,804
24,804
41,804
39,804
42,804
50,803
43,803
48,803
49,803
70,803
58,803
64,804
72,804
9,804
41,803
30,804
47,804
39,804
37,804
32,805
38,803
109,803
33,804
36,804
24,804
31,804
50,804
40,803
39,804
34,803
33,804
27,803
28,804
38,804
45,803
41,804
60,804
59,804
67,803
49,804
64,803
33,803
47,803
57,804
24,803
38,803
39,803
36,803
26,803
30,804
22,804
18,804
37,803
40,804
40,803
33,803
32,803
43,804
23,804
26,803
39,804
43,804
34,803
43,803
50,803
27,804
56,803
61,803
51,803
56,803
63,804
13,803
42,803
31,803
38,803
38,803
43,803
32,803
39,803
31,804
10,803
33,803
47,803
25,804
27,800
42,804
22,804
14,804
41,803
37,803
42,803
37,804
44,804
50,803
52,804
61,803
52,804
57,804
31,804
48,804
55,803
53,804
31,804
39,803
26,804
30,804
25,803
32,803
20,804
36,804
30,804
30,804
128,804
22,804
38,803
34,803
42,804
40,804
31,804
43,803
52,804
50,803
62,804
68,804
80,803
36,803
40,804
64,804
18,803
57,804
39,804
16,803
39,804
26,804
38,804
31,804
21,804
20,804
17,804
33,804
8,803
41,803
28,803
38,803
43,803
49,803
36,803
41,804
41,804
39,803
66,804
50,803
52,803
76,803
58,803
63,803
63,804
65,803
54,804
48,804
40,804
44,804
36,804
31,803
30,803
13,803
27,803
33,804
7,804
56,804
54,803
17,803
34,804
34,804
56,803
37,804
42,804
37,804
38,804
59,803
49,804
74,803
46,804
49,804
55,803
78,803
46,803
24,803
23,804
23,803
38,803
34,803
30,803
23,803
37,804
35,804
39,804
7,804
25,804
51,804
19,804
22,804
34,804
41,803
41,804
43,804
45,803
42,803
50,804
52,803
56,804
74,804
48,803
63,803
62,804
24,803
50,804
39,803
30,804
36,804
29,804
38,804
30,803
23,804
22,804
24,804
15,804
26,803
22,804
42,804
39,803
49,804
43,804
47,804
46,803
52,803
49,803
41,803
39,804
87,804
19,804
16,804
58,804
65,803
54,804
39,804
38,804
35,804
31,804
33,803
39,803
35,804
21,803
10,803
22,804
16,803
18,803
13,803
43,803
26,803
33,803
39,804
39,804
49,804
41,807
58,803
61,803
38,803
52,804
65,803
49,803
78,803
23,803
53,804
40,803
30,803
38,804
28,803
37,803
39,803
35,804
22,804
38,804
24,804
32,803
42,803
38,804
34,803
42,804
56,803
43,804
47,804
60,805
43,803
58,803
31,804
70,803
52,803
17,803
40,803
18,803
32,803
58,803
32,804
37,803
35,804
32,804
19,804
40,804
23,803
4,803
45,804
32,804
35,804
61,804
42,807
32,804
33,804
40,803
40,803
47,804
39,803
41,804
43,804
90,804
63,803
79,804
64,803
51,804
74,803
39,804
39,804
17,804
38,804
27,804
45,803
31,803
25,804
31,804
43,803
31,804
32,804
51,804
23,803
30,804
32,803
49,804
49,803
43,804
43,804
41,804
58,803
22,803
65,804
76,803
9,803
70,803
6,803
36,803
7,804
31,803
39,804
36,803
36,803
45,803
31,803
21,804
32,803
39,803
110,803
18,803
75,803
2,803
31,804
33,804
27,804
32,803
38,804
52,807
34,807
60,803
39,803
37,804
74,804
40,804
47,804
27,803
20,803
51,803
40,804
33,803
31,804
23,803
30,804
22,803
18,804
18,804
13,804
40,804
42,804
13,804
25,804
54,804
33,803
46,803
38,803
32,804
45,804
58,804
54,803
55,803
73,803
57,803
72,803
24,803
69,804
45,804
40,804
32,804
26,803
31,803
30,803
31,804
34,804
44,804
18,804
31,804
24,803
25,803
24,803
25,804
40,803
27,803
41,804
42,803
40,803
44,803
50,804
31,804
23,803
60,804
57,803
63,803
24,803
55,803
57,804
31,803
46,803
33,804
41,804
37,804
31,804
33,804
14,803
30,803
30,803
33,803
37,803
42,803
41,804
40,803
48,803
34,803
51,804
37,803
34,804
44,803
30,803
37,803
56,803
80,803
49,804
65,803
46,804
43,804
38,804
41,804
31,804
26,803
36,791
31,804
26,803
32,804
52,803
16,804
16,804
19,805
25,803
37,803
49,803
35,804
43,804
38,804
43,804
57,803
52,804
61,804
61,803
58,803
63,804
30,804
59,803
54,803
32,804
39,803
35,803
33,803
39,803
24,803
31,804
23,804
27,804
15,804
8,803
45,803
37,803
34,803
42,804
34,804
41,804
43,804
40,803
44,804
59,803
52,804
33,804
58,800
24,803
64,804
27,803
50,803
41,804
31,803
37,804
36,801
28,804
23,804
15,804
23,804
4,803
15,803
47,804
41,803
37,804
47,804
34,803
33,803
45,803
37,804
37,804
37,803
49,803
53,803
50,803
43,803
74,803
80,803
46,803
59,803
35,804
39,804
23,804
32,803
26,803
38,803
23,803
32,803
23,803
28,803
40,803
8,804
41,803
8,803
7,803
23,804
41,803
35,804
40,804
46,804
37,804
57,804
41,803
30,803
76,804
51,804
56,803
54,804
36,803
38,803
39,803
26,803
41,804
32,803
39,804
31,803
32,804
27,804
29,803
23,803
24,804
27,804
38,805
31,804
42,804
27,804
38,804
47,804
52,803
41,803
49,804
49,803
60,803
36,803
17,803
40,803
27,803
41,804
41,803
39,803
39,804
41,804
34,804
37,804
39,803
26,803
23,804
3,803
23,807
49,803
46,804
24,804
5,803
24,803
40,804
32,803
34,803
39,803
34,803
34,803
56,804
