IQ,RPM
70,1087
149,1087
91,1087
81,1087
70,1087
56,1087
67,1087
61,1087
52,1088
45,1088
58,1087
10,1087
67,1087
45,1087
41,1087
54,1087
50,1088
63,1087
52,1087
62,1088
74,1087
84,1087
94,1087
85,1087
52,1088
67,1087
67,1087
61,1087
53,1087
42,1087
52,1087
67,1087
48,1087
41,1087
41,1088
43,1088
38,1087
48,1087
44,1088
44,1087
46,1087
54,1087
70,1087
39,1087
77,1087
75,1087
34,1092
61,1087
48,1087
40,1083
36,1087
44,1087
19,1087
32,1087
41,1087
7,1087
29,1085
16,1087
32,1087
26,1088
26,1083
37,1088
33,1087
48,1087
35,1087
69,1087
67,1087
52,1087
41,1087
46,1088
34,1088
20,1087
19,1087
20,1087
27,1087
22,1087
24,1088
48,1088
22,1087
47,1088
28,1088
39,1087
38,1087
47,1087
61,1087
66,1087
36,1087
34,1087
53,1087
35,1087
48,1087
48,1087
45,1087
43,1087
42,1087
32,1087
54,1087
46,1087
24,1087
47,1087
32,1087
53,1087
48,1088
57,1087
51,1087
56,1087
74,1088
55,1087
83,1087
95,1087
70,1087
64,1087
67,1087
57,1088
50,1087
55,1085
49,1087
34,1087
51,1087
60,1087
54,1087
47,1087
43,1087
61,1087
52,1087
62,1087
74,1087
80,1087
97,1087
69,1087
98,1085
67,1084
49,1088
48,1087
53,1087
42,1087
43,1088
31,1087
48,1087
57,1087
39,1087
25,1087
50,1087
32,1087
41,1087
38,1087
31,1088
63,1087
61,1088
63,1087
60,1085
56,1087
48,1087
51,1087
54,1087
43,1087
46,1087
35,1087
22,1087
33,1087
34,1087
22,1087
11,1087
10,1097
42,1088
44,1087
36,1087
53,1087
21,1087
75,1087
50,1087
37,1087
67,1087
48,1087
41,1087
44,1088
30,1087
31,1087
20,1087
29,1087
27,1088
18,1087
3,1087
34,1087
22,1087
33,1088
20,1087
23,1087
44,1087
33,1087
38,1087
66,1085
84,1087
79,1087
69,1088
42,1087
48,1087
43,1087
42,1088
44,1088
77,1088
37,1097
57,1087
31,1087
42,1087
50,1087
48,1087
53,1085
55,1087
62,1087
69,1085
76,1087
63,1088
70,1087
67,1087
72,1087
39,1088
63,1087
64,1087
57,1087
58,1087
52,1088
50,1087
48,1087
52,1087
42,1088
77,1087
54,1087
57,1087
55,1087
55,1087
61,1088
63,1087
52,1087
103,1087
68,1087
91,1087
101,1087
49,1088
54,1087
53,1087
45,1087
45,1087
59,1087
24,1087
50,1088
71,1087
43,1087
39,1088
33,1088
32,1087
49,1087
38,1087
65,1087
30,1083
81,1087
44,1088
80,1087
39,1087
42,1087
27,1087
48,1087
40,1087
43,1088
22,1088
33,1087
66,1088
34,1088
62,1087
30,1087
26,1087
37,1087
38,1085
30,1087
56,1087
52,1087
70,1087
69,1087
45,1087
35,1087
40,1087
38,1087
25,1087
27,1087
29,1087
20,1088
31,1087
19,1087
80,1087
36,1087
32,1087
33,1087
26,1088
31,1087
45,1087
48,1087
52,1087
34,1087
52,1087
73,1087
39,1088
41,1087
41,1088
34,1087
43,1087
44,1087
43,1087
19,1088
65,1087
31,1087
48,1087
39,1087
49,1087
56,1087
53,1087
56,1087
61,1087
63,1087
99,1087
53,1087
77,1087
90,1087
57,1087
71,1087
55,1088
69,1087
51,1089
56,1088
41,1088
28,1087
21,1087
46,1085
52,1087
56,1088
57,1087
63,1088
51,1088
52,1087
63,1087
61,1088
70,1085
92,1087
73,1087
54,1087
65,1087
43,1087
49,1087
43,1087
36,1087
38,1088
37,1087
43,1088
25,1087
49,1088
32,1088
33,1087
49,1087
43,1087
45,1087
66,1087
80,1087
74,1087
20,1087
67,1087
47,1087
41,1087
43,1087
40,1087
43,1088
36,1087
18,1087
10,1087
3,1087
1,1087
14,1088
29,1087
21,1087
35,1087
28,1087
45,1087
48,1087
42,1087
56,1087
37,1087
65,1087
38,1087
40,1087
28,1087
35,1087
27,1087
33,1087
2,1087
1,1088
36,1087
21,1087
34,1087
31,1085
38,1087
21,1087
22,1087
46,1087
33,1087
66,1085
80,1087
89,1087
56,1087
32,1085
40,1087
37,1087
35,1087
36,1087
28,1088
35,1087
16,1087
11,1087
32,1087
40,1087
19,1087
41,1087
43,1087
49,1087
61,1087
70,1087
29,1088
74,1087
45,1087
46,1087
63,1087
57,1088
56,1087
62,1087
45,1087
59,1087
63,1087
45,1087
40,1088
54,1088
47,1087
46,1087
56,1087
52,1087
58,1087
55,1087
50,1085
63,1087
72,1085
101,1083
83,1087
55,1087
62,1087
55,1087
53,1087
41,1087
42,1087
26,1087
49,1088
25,1088
43,1087
32,1085
49,1087
31,1088
28,1087
38,1087
36,1087
61,1087
57,1087
56,1087
78,1088
51,1087
72,1087
47,1087
48,1088
34,1087
38,1087
30,1087
36,1087
26,1087
16,1088
20,1088
33,1087
32,1087
30,1087
33,1087
30,1087
27,1087
37,1087
60,1087
41,1087
62,1087
67,1087
45,1087
69,1087
40,1087
25,1087
30,1087
27,1088
21,1087
36,1087
28,1087
21,1087
52,1087
34,1087
32,1084
30,1087
26,1087
35,1084
46,1087
48,1088
66,1087
48,1087
67,1088
70,1087
46,1088
47,1087
41,1087
41,1087
49,1087
28,1087
31,1087
49,1087
19,1087
23,1087
35,1087
48,1087
35,1087
48,1087
49,1087
46,1087
48,1087
61,1087
52,1087
85,1087
71,1087
57,1087
40,1087
58,1087
56,1087
58,1087
59,1087
43,1089
27,1087
47,1087
65,1087
62,1087
35,1087
48,1087
50,1087
53,1088
52,1088
62,1087
66,1087
102,1085
78,1087
93,1087
100,1087
61,1087
63,1087
49,1087
52,1087
49,1087
47,1087
45,1088
41,1087
12,1087
42,1087
6,1087
40,1087
41,1087
35,1087
44,1087
62,1087
42,1087
65,1087
34,1087
73,1087
18,1087
55,1087
40,1087
43,1087
39,1088
36,1087
17,1087
40,1087
8,1087
29,1087
8,1087
58,1088
39,1087
33,1087
36,1087
35,1087
27,1087
17,1087
61,1087
45,1087
82,1087
17,1087
43,1088
32,1087
32,1087
25,1087
26,1087
12,1087
31,1087
30,1087
31,1087
31,1087
53,1087
32,1087
22,1087
26,1087
29,1087
55,1087
45,1087
61,1087
70,1087
42,1087
69,1087
29,1087
40,1087
34,1087
35,1087
22,1087
38,1087
36,1087
38,1087
28,1087
33,1087
30,1087
40,1087
50,1087
45,1087
48,1087
69,1087
81,1087
80,1087
89,1087
76,1085
75,1087
76,1087
55,1087
53,1087
56,1087
49,1087
51,1087
52,1087
51,1087
49,1087
17,1075
38,1087
45,1088
48,1087
66,1087
52,1087
48,1087
61,1087
76,1085
51,1086
86,1087
91,1085
95,1087
73,1087
56,1087
52,1087
44,1089
43,1087
49,1088
41,1087
55,1087
37,1087
42,1087
37,1087
32,1087
41,1087
35,1087
42,1088
71,1087
39,1087
61,1087
80,1087
43,1087
12,1087
43,1087
48,1087
34,1087
46,1087
27,1087
28,1087
6,1087
26,1087
21,1087
2,1087
19,1087
31,1087
33,1087
40,1087
29,1087
36,1087
48,1085
51,1087
23,1087
76,1087
63,1087
67,1087
39,1087
31,1087
16,1087
19,1087
33,1087
18,1087
23,1087
38,1087
9,1087
31,1087
32,1087
26,1088
30,1087
29,1087
55,1087
64,1087
31,1087
78,1087
81,1087
87,1087
37,1087
40,1087
46,1088
41,1087
42,1087
48,1087
26,1087
46,1085
37,1087
42,1088
46,1087
38,1087
54,1087
48,1087
56,1087
61,1087
54,1086
61,1087
73,1087
68,1087
84,1087
63,1087
64,1087
59,1087
52,1087
54,1087
52,1087
56,1087
48,1087
34,1087
33,1087
42,1089
54,1087
48,1087
47,1092
59,1087
49,1087
59,1087
66,1087
81,1087
101,1087
75,1087
91,1087
41,1087
54,1087
53,1087
51,1087
35,1088
50,1087
55,1087
55,1087
37,1087
52,1087
31,1087
24,1087
44,1087
35,1087
49,1087
45,1086
57,1087
50,1087
71,1087
66,1087
73,1087
43,1087
40,1087
32,1087
37,1087
28,1087
26,1087
27,1087
17,1088
30,1085
14,1087
20,1087
40,1087
22,1087
21,1087
32,1087
37,1087
48,1087
31,1087
21,1087
62,1087
58,1087
41,1087
39,1087
34,1085
14,1087
3,1087
3,1087
29,1087
15,1087
32,1087
28,1087
34,1088
40,1087
19,1087
27,1087
30,1087
36,1085
27,1087
36,1087
70,1087
42,1087
58,1087
53,1087
47,1087
39,1087
41,1087
35,1087
50,1087
36,1087
10,1088
53,1087
37,1087
28,1087
39,1087
48,1087
48,1087
62,1087
69,1087
72,1087
65,1087
87,1087
28,1087
55,1087
62,1087
47,1088
52,1087
61,1087
53,1087
44,1085
49,1087
43,1087
42,1087
27,1087
57,1088
44,1087
27,1087
53,1088
55,1087
63,1087
50,1087
62,1087
53,1087
61,1087
84,1087
85,1087
68,1087
55,1087
45,1087
48,1087
43,1087
45,1087
32,1087
55,1087
54,1087
33,1087
43,1087
15,1087
45,1088
36,1087
53,1087
54,1087
66,1085
54,1087
55,1087
34,1087
68,1087
46,1087
25,1087
44,1087
39,1087
27,1087
19,1087
14,1087
9,1087
2,1087
18,1087
5,1087
32,1087
29,1088
22,1087
30,1087
27,1087
13,1087
42,1087
77,1087
53,1087
43,1087
42,1088
32,1087
33,1087
29,1087
27,1087
6,1087
25,1087
15,1087
16,1087
28,1087
21,1087
32,1087
29,1087
43,1087
32,1087
36,1085
61,1084
75,1087
94,1087
81,1087
31,1087
43,1087
41,1088
51,1085
41,1087
42,1087
16,1087
36,1087
17,1087
37,1087
7,1087
41,1087
48,1087
45,1087
52,1087
68,1087
36,1087
72,1087
75,1087
58,1087
43,1088
73,1087
38,1087
55,1087
65,1087
62,1087
53,1087
42,1087
65,1087
39,1087
42,1087
42,1087
71,1087
71,1087
65,1087
48,1087
57,1087
53,1087
80,1087
79,1087
87,1087
93,1087
101,1087
81,1085
69,1087
62,1087
44,1087
48,1087
49,1087
19,1087
45,1087
62,1087
45,1087
42,1087
53,1087
32,1087
54,1087
49,1087
44,1087
70,1087
66,1085
70,1088
62,1087
27,1087
59,1087
23,1088
41,1087
53,1087
42,1087
42,1087
40,1087
22,1087
26,1087
13,1087
31,1087
0,1087
31,1087
33,1087
36,1087
35,1087
46,1087
35,1087
28,1087
38,1087
51,1087
31,1087
52,1087
38,1088
40,1087
36,1087
19,1087
21,1087
19,1087
0,1087
31,1087
42,1087
31,1087
32,1087
30,1087
35,1087
36,1087
54,1087
73,1087
72,1087
38,1087
58,1087
59,1085
46,1087
47,1087
38,1087
39,1087
41,1087
47,1087
40,1087
34,1087
43,1087
57,1087
27,1087
37,1087
43,1087
48,1087
55,1087
54,1087
72,1087
66,1087
81,1087
68,1087
84,1087
80,1087
38,1087
56,1088
62,1087
56,1087
50,1087
58,1087
27,1087
34,1087
39,1087
47,1087
45,1087
25,1084
56,1085
62,1087
58,1085
69,1087
37,1087
81,1085
70,1087
58,1087
78,1087
50,1087
63,1087
55,1087
52,1087
37,1087
45,1088
45,1087
32,1087
36,1087
65,1087
40,1088
41,1087
34,1087
39,1087
53,1087
45,1087
63,1087
79,1085
73,1087
67,1087
65,1087
38,1087
56,1087
43,1087
44,1087
48,1087
38,1087
49,1087
16,1087
27,1087
26,1087
37,1087
22,1087
29,1087
31,1087
33,1087
54,1087
36,1085
57,1087
47,1087
69,1087
54,1087
55,1087
47,1087
37,1087
24,1087
20,1087
21,1087
13,1087
22,1087
20,1087
27,1087
40,1087
41,1087
21,1087
26,1087
31,1087
37,1087
57,1081
81,1087
80,1087
91,1087
75,1085
55,1087
72,1088
41,1087
44,1087
42,1087
36,1087
49,1087
49,1088
59,1088
48,1087
30,1087
48,1088
56,1087
55,1087
49,1088
62,1087
68,1087
75,1087
66,1087
85,1087
83,1087
63,1087
67,1087
49,1087
59,1087
54,1087
51,1087
49,1087
53,1087
41,1087
64,1087
27,1087
56,1087
56,1087
59,1087
58,1087
62,1087
61,1083
63,1087
52,1087
78,1087
69,1087
55,1087
64,1087
56,1087
53,1087
50,1088
42,1085
38,1087
53,1087
39,1087
36,1087
3,1087
40,1087
31,1087
38,1087
45,1087
42,1087
61,1087
66,1087
65,1087
42,1087
67,1088
56,1087
58,1087
64,1087
51,1087
44,1087
33,1087
63,1087
22,1087
19,1087
20,1087
3,1087
19,1087
14,1087
36,1087
31,1087
35,1087
36,1087
30,1087
48,1087
54,1087
51,1087
54,1087
37,1087
40,1087
37,1087
28,1087
41,1084
16,1085
8,1088
6,1087
10,1087
27,1087
41,1087
32,1085
23,1091
26,1087
33,1088
45,1087
57,1088
61,1087
71,1087
42,1087
45,1087
58,1087
32,1087
37,1085
42,1087
54,1087
36,1087
35,1087
47,1087
51,1087
26,1087
30,1087
48,1087
41,1088
53,1087
53,1087
62,1087
72,1087
75,1087
83,1087
85,1087
71,1087
63,1087
65,1087
65,1087
62,1091
64,1087
59,1087
49,1087
37,1087
41,1085
80,1087
52,1087
65,1087
64,1087
59,1087
63,1087
59,1087
61,1087
76,1087
64,1087
87,1087
91,1087
92,1087
73,1087
48,1087
43,1087
53,1087
29,1087
47,1087
49,1087
63,1087
60,1087
18,1087
12,1087
32,1087
34,1087
40,1087
37,1087
61,1087
19,1087
46,1087
42,1088
74,1087
76,1087
44,1087
40,1087
37,1087
50,1087
42,1087
38,1087
22,1087
79,1087
4,1087
6,1087
21,1087
49,1087
28,1087
26,1087
40,1087
36,1087
63,1085
26,1087
62,1087
101,1087
54,1087
35,1087
40,1087
28,1087
9,1084
27,1087
23,1087
13,1088
31,1088
29,1087
33,1087
41,1087
23,1087
46,1087
26,1087
31,1087
38,1087
54,1087
37,1087
48,1087
43,1087
82,1085
55,1087
24,1087
41,1087
40,1087
43,1087
55,1087
36,1092
34,1087
12,1087
41,1087
40,1087
30,1087
43,1087
58,1087
61,1087
61,1087
81,1091
61,1087
29,1087
60,1085
61,1087
63,1087
75,1087
58,1085
52,1087
49,1085
51,1087
55,1087
42,1087
41,1087
71,1087
42,1087
53,1087
48,1087
50,1087
53,1087
50,1087
62,1087
72,1085
90,1087
77,1087
85,1087
100,1087
59,1085
41,1087
55,1087
48,1085
49,1087
54,1087
59,1087
33,1087
52,1087
33,1087
40,1087
39,1085
34,1087
45,1087
42,1087
45,1085
69,1087
85,1087
88,1085
59,1087
65,1087
43,1087
24,1087
38,1087
42,1087
35,1087
37,1087
22,1087
24,1087
13,1087
22,1085
28,1087
40,1087
19,1087
31,1087
28,1085
54,1087
36,1087
36,1087
38,1087
53,1087
58,1087
37,1087
40,1087
31,1087
29,1087
19,1087
38,1087
23,1089
16,1085
30,1087
23,1087
10,1087
48,1087
43,1087
26,1087
36,1087
46,1087
61,1087
15,1087
78,1087
82,1087
68,1087
46,1087
47,1087
29,1087
37,1087
49,1085
49,1092
41,1087
48,1087
44,1087
24,1087
49,1087
40,1087
55,1087
44,1087
54,1087
61,1087
61,1088
75,1087
73,1087
52,1087
79,1087
75,1087
57,1087
60,1087
62,1087
49,1087
43,1087
37,1087
42,1087
64,1087
66,1087
66,1087
51,1087
48,1087
47,1087
52,1087
49,1087
71,1085
79,1087
97,1087
77,1087
93,1087
54,1087
63,1087
54,1087
55,1087
41,1087
50,1087
48,1087
41,1087
33,1087
21,1087
37,1087
49,1087
23,1087
30,1087
49,1087
42,1087
62,1087
54,1087
75,1087
71,1087
66,1085
44,1087
57,1087
32,1088
47,1087
39,1087
35,1087
39,1087
1,1087
33,1087
21,1087
17,1087
29,1087
39,1087
33,1087
35,1087
34,1087
46,1087
39,1087
42,1087
62,1087
36,1087
26,1087
33,1087
46,1087
31,1087
29,1087
19,1087
21,1087
23,1087
38,1087
22,1087
42,1087
22,1087
32,1087
19,1087
30,1086
45,1085
44,1087
41,1087
69,1087
62,1087
82,1085
21,1087
34,1087
47,1087
40,1087
43,1087
49,1085
49,1087
45,1087
17,1087
21,1087
33,1087
36,1087
39,1087
48,1087
53,1087
51,1087
44,1087
61,1087
32,1087
81,1087
59,1087
64,1087
50,1087
74,1087
65,1087
66,1087
52,1087
43,1087
43,1087
39,1087
50,1084
40,1087
43,1087
46,1088
56,1087
66,1087
53,1087
55,1087
62,1087
55,1087
90,1085
78,1087
91,1087
49,1087
61,1087
76,1087
50,1087
47,1087
43,1087
67,1087
31,1087
10,1087
21,1087
37,1087
58,1087
22,1087
25,1087
35,1089
40,1087
53,1087
63,1087
85,1087
33,1087
57,1088
65,1087
46,1087
40,1087
52,1088
48,1087
56,1087
28,1087
4,1087
33,1087
13,1087
23,1087
25,1087
39,1087
28,1087
35,1087
27,1087
28,1087
19,1087
31,1087
45,1087
60,1087
54,1087
65,1087
53,1087
31,1087
33,1089
27,1087
21,1087
24,1087
38,1087
22,1085
37,1087
8,1087
15,1087
19,1087
35,1087
27,1088
46,1085
70,1087
46,1087
95,1087
113,1087
58,1087
26,1088
39,1087
46,1087
44,1087
42,1087
28,1087
45,1087
32,1087
45,1087
33,1087
28,1087
21,1087
39,1087
53,1087
52,1087
69,1087
61,1085
61,1087
81,1087
76,1087
84,1087
54,1087
64,1087
70,1087
62,1087
53,1087
42,1087
40,1087
48,1087
64,1087
10,1087
62,1087
57,1087
56,1087
60,1087
52,1087
49,1087
43,1087
85,1085
81,1087
101,1087
84,1087
58,1087
61,1087
48,1088
49,1087
43,1087
50,1087
37,1087
55,1084
64,1087
45,1087
42,1083
37,1087
39,1087
30,1087
44,1087
46,1087
54,1087
66,1087
46,1087
79,1087
56,1087
26,1087
35,1087
32,1085
32,1087
44,1087
43,1087
28,1087
22,1087
17,1087
13,1087
14,1087
4,1087
15,1087
28,1087
39,1087
31,1087
54,1087
48,1087
69,1087
45,1087
44,1087
54,1087
45,1087
39,1087
36,1087
24,1087
12,1087
33,1087
42,1087
24,1087
16,1087
41,1087
29,1087
32,1087
36,1087
30,1087
37,1087
55,1087
48,1087
72,1085
70,1087
55,1087
77,1087
39,1087
32,1087
35,1087
39,1087
43,1087
32,1089
50,1087
46,1087
37,1087
52,1087
43,1087
30,1087
45,1087
44,1087
51,1087
69,1087
44,1087
117,1087
56,1087
60,1085
81,1087
63,1087
55,1087
61,1087
62,1087
56,1087
51,1087
37,1087
33,1087
18,1087
58,1087
43,1087
67,1087
66,1087
56,1087
48,1091
58,1087
49,1085
79,1087
69,1087
61,1085
50,1087
76,1087
61,1087
62,1087
44,1087
51,1087
50,1087
41,1087
41,1087
9,1087
25,1085
42,1087
55,1087
40,1087
48,1087
44,1087
41,1087
63,1087
50,1087
55,1087
40,1087
58,1087
54,1087
45,1087
47,1087
33,1087
44,1087
20,1087
28,1087
18,1087
17,1087
22,1087
52,1087
20,1087
24,1087
26,1087
35,1087
36,1087
74,1085
27,1085
45,1086
70,1085
44,1085
44,1087
42,1087
39,1087
34,1087
29,1087
19,1087
15,1087
30,1087
25,1087
25,1087
15,1087
30,1087
40,1087
23,1087
28,1087
36,1087
38,1087
65,1087
66,1087
77,1087
72,1087
57,1085
53,1085
47,1087
29,1087
39,1087
35,1087
48,1087
27,1087
32,1087
21,1087
27,1087
46,1087
39,1087
44,1087
49,1085
66,1087
61,1087
57,1087
61,1085
87,1087
75,1087
83,1087
53,1087
56,1087
61,1087
65,1087
53,1087
54,1087
44,1087
34,1087
35,1087
35,1087
63,1087
36,1087
42,1087
52,1087
49,1087
40,1087
63,1087
74,1087
78,1087
109,1087
37,1087
79,1087
70,1087
55,1087
50,1087
42,1087
27,1087
15,1087
47,1087
49,1087
46,1087
43,1087
18,1087
24,1087
41,1087
47,1087
57,1087
63,1087
79,1087
36,1087
46,1087
95,1085
43,1087
41,1087
46,1087
44,1087
36,1087
35,1087
24,1087
24,1087
10,1087
24,1087
15,1087
27,1087
25,1087
20,1087
29,1087
36,1087
37,1085
61,1087
48,1087
4,1081
74,1087
43,1087
42,1087
31,1085
31,1087
21,1087
27,1087
40,1088
31,1085
18,1087
2,1087
48,1087
23,1087
31,1087
32,1087
26,1087
30,1085
46,1085
44,1087
53,1087
69,1087
19,1085
39,1087
52,1087
53,1087
33,1087
42,1087
43,1087
66,1087
41,1087
41,1087
32,1087
42,1087
35,1087
31,1087
50,1087
49,1087
57,1087
51,1087
60,1087
79,1087
71,1085
99,1087
64,1087
44,1087
72,1087
61,1087
57,1087
52,1087
56,1087
18,1087
46,1087
43,1087
77,1087
41,1087
34,1087
42,1087
50,1087
53,1087
55,1087
70,1087
76,1087
81,1087
93,1087
65,1087
58,1087
70,1087
61,1087
60,1087
55,1087
43,1087
42,1087
52,1087
32,1087
54,1087
43,1087
50,1087
40,1087
29,1087
33,1087
37,1087
63,1087
57,1087
84,1087
63,1087
73,1085
76,1085
43,1087
39,1087
42,1087
38,1088
35,1087
33,1087
5,1087
17,1087
1,1085
15,1087
35,1087
17,1087
26,1087
33,1087
30,1087
31,1087
52,1087
33,1087
29,1087
44,1087
35,1087
34,1087
25,1085
31,1087
29,1087
28,1087
0,1087
6,1088
16,1087
18,1087
48,1087
31,1087
24,1087
26,1087
28,1087
29,1087
54,1087
57,1087
81,1087
61,1087
81,1087
53,1087
75,1087
47,1087
44,1087
39,1087
35,1096
31,1087
41,1087
34,1087
46,1087
37,1088
29,1087
47,1087
46,1087
49,1087
55,1087
77,1087
81,1087
30,1087
96,1087
59,1087
69,1087
59,1087
72,1087
55,1087
52,1087
57,1087
45,1087
44,1087
52,1087
51,1087
83,1087
68,1087
44,1087
49,1087
53,1087
48,1085
54,1087
58,1087
62,1087
66,1087
109,1087
98,1087
67,1085
40,1087
55,1087
50,1087
48,1087
51,1088
42,1087
38,1087
1,1087
63,1087
47,1087
53,1088
40,1087
29,1087
36,1085
55,1087
23,1087
79,1087
16,1087
102,1087
50,1085
35,1087
43,1087
39,1087
47,1087
36,1087
43,1087
33,1087
4,1087
25,1087
32,1087
24,1088
50,1087
17,1087
42,1088
31,1087
37,1087
46,1085
52,1087
57,1087
45,1087
52,1085
53,1087
52,1087
51,1085
25,1087
27,1087
27,1087
12,1088
41,1087
32,1087
26,1087
25,1087
30,1087
31,1087
32,1087
35,1087
37,1087
58,1087
21,1085
48,1087
69,1087
80,1087
53,1085
42,1087
46,1087
34,1087
45,1087
35,1087
39,1087
46,1087
34,1087
21,1087
38,1087
32,1087
32,1087
40,1087
44,1087
48,1087
69,1087
60,1087
59,1087
87,1087
69,1087
73,1087
59,1087
72,1087
56,1087
56,1087
52,1087
52,1087
57,1087
46,1087
43,1088
61,1087
37,1087
45,1087
75,1087
50,1087
63,1087
69,1087
61,1087
80,1087
81,1087
101,1087
91,1087
44,1087
67,1087
59,1087
43,1087
45,1087
43,1087
52,1087
43,1087
41,1087
46,1087
57,1087
29,1087
24,1087
35,1087
40,1087
47,1085
53,1085
53,1087
75,1087
86,1087
48,1087
34,1087
34,1087
45,1087
47,1087
40,1087
35,1087
19,1087
32,1087
40,1087
31,1087
24,1087
19,1087
25,1087
35,1087
35,1087
0,1087
34,1085
35,1087
50,1087
61,1087
61,1087
57,1087
51,1087
39,1087
35,1087
24,1087
28,1087
16,1087
15,1087
16,1087
18,1087
25,1088
43,1087
31,1087
20,1087
29,1087
37,1087
57,1087
52,1087
57,1081
60,1088
89,1087
66,1087
24,1087
32,1087
44,1087
45,1087
43,1085
42,1087
22,1087
41,1087
46,1087
42,1087
5,1087
15,1087
50,1088
53,1087
62,1087
70,1087
50,1087
68,1087
88,1087
43,1088
87,1087
59,1087
48,1087
68,1087
67,1087
48,1087
33,1087
44,1087
10,1087
59,1087
43,1087
67,1087
57,1087
47,1087
50,1087
60,1087
62,1087
49,1087
58,1087
90,1087
100,1087
83,1087
89,1087
67,1085
55,1087
52,1087
54,1087
43,1087
21,1093
52,1087
41,1087
38,1087
66,1087
47,1087
40,1087
35,1087
41,1087
45,1087
54,1087
70,1087
69,1084
86,1087
50,1087
44,1087
52,1087
55,1087
38,1087
32,1087
43,1087
13,1087
27,1087
9,1085
30,1087
15,1087
18,1087
17,1087
29,1087
26,1087
47,1087
46,1081
48,1087
27,1087
45,1087
75,1085
62,1087
51,1087
32,1087
34,1087
29,1087
28,1087
19,1087
26,1087
32,1087
33,1087
29,1087
18,1087
47,1087
29,1087
31,1087
39,1087
40,1087
48,1087
63,1085
60,1087
59,1087
43,1087
52,1087
31,1087
42,1087
42,1087
27,1087
51,1087
74,1085
49,1087
46,1087
19,1087
34,1087
39,1087
40,1087
58,1087
62,1085
53,1087
47,1087
64,1087
32,1087
92,1087
69,1087
59,1088
56,1087
61,1087
61,1087
50,1087
55,1087
63,1087
31,1087
27,1087
99,1087
40,1087
62,1087
43,1085
50,1087
55,1085
54,1087
51,1087
88,1085
63,1085
85,1085
92,1085
75,1089
58,1087
74,1087
49,1087
48,1087
43,1087
39,1087
52,1087
57,1087
62,1087
38,1085
17,1087
39,1085
34,1087
44,1087
45,1087
64,1087
66,1085
75,1087
14,1085
57,1087
68,1087
43,1085
39,1087
33,1087
45,1087
42,1087
33,1087
18,1087
